Time (ms), Time (us), Altitude (m), Pressure (Pa), Temperature (degC), Packet Error
24764, 24764506, -9.82, 101443.0, 34.69, 0
25471, 25471911, -9.9, 101444.0, 34.71, 0
27395, 27395914, -9.99, 101445.0, 34.74, 0
30506, 30506922, -9.74, 101442.0, 34.8, 0
31291, 31291917, -9.82, 101443.0, 34.81, 0
33535, 33535916, -9.9, 101444.0, 34.85, 0
0, 589824, -8.816207631167156e-39, 0.0, 0.0, 1
34080, 34080925, -10.07, 101446.0, 34.86, 0
34871, 34871915, -9.9, 101444.0, 34.87, 0
35575, 35575875, -9.9, 101444.0, 34.89, 0
39096, 39096909, -9.99, 101445.0, 34.94, 0
0, 589824, 0.0, 0.0, 8.265194654219209e-40, 1
40449, 40449911, -10.07, 101446.0, 34.96, 0
42039, 42039908, -9.99, 101445.0, 34.99, 0
44113, 44113878, -9.9, 101444.0, 35.02, 0
1624, 1624978, -10.15, 101447.0, 33.32, 0
2150, 2150046, -10.32, 101449.0, 33.6, 0
2060, 2060105, -10.4, 101450.0, 33.76, 0
2323, 2323540, -10.4, 101450.0, 33.9, 0
2203, 2203930, -10.24, 101448.0, 33.85, 0
2512, 2512917, -10.24, 101448.0, 33.95, 0
0, 2684354560, 0.0, 0.0, 0.0, 1
0, 0, 0.0, 0.0, 0.0, 1
2284, 2284937, -10.48, 101451.0, 33.89, 0
0, 0, -0.0, 0.0, 0.0, 1
2511, 2511960, -10.57, 101452.0, 33.99, 0
3446, 3446908, -43967.74609375, 101454.0, 34.150978088378906, 1
4153, 4153912, -10.73, 101454.0, 34.17, 0
2932, 2932679, -10.73, 101454.0, 34.17, 0
3154, 3154934, -10.9, 101456.0, 34.27, 0
3625, 3625544, -10.98, 101457.0, 34.42, 0
4248, 4248911, -11.07, 101458.0, 34.47, 0
3383, 3383643, -10.82, 101455.0, 31.99, 0
5696, 5696903, -11.15, 101459.0, 32.21, 0
7296, 7296866, -11.15, 101459.0, 32.27, 0
8814, 8814871, -10.9, 101456.0, 32.31, 0
9839, 9839907, -11.15, 101459.0, 32.35, 0
11353, 11353906, -11.32, 101461.0, 32.39, 0
12698, 12698911, -11.23, 101460.0, 32.43, 0
13568, 13568910, -11.07, 101458.0, 32.45, 0
14029, 14029926, -11.32, 101461.0, 32.47, 0
14733, 14733868, -10.98, 101457.0, 32.48, 0
0, 589824, 0.0, 0.0, 0.0, 1
16879, 16879910, -11.15, 101459.0, 32.53, 0
18401, 18401900, -10.98, 101457.0, 32.58, 0
20397, 20397872, -11.23, 101460.0, 32.63, 0
23849, 23849911, -11.32, 101461.0, 32.72, 0
24874, 24874909, -10.9, 101456.0, 32.74, 0
25574, 25574909, -11.32, 101461.0, 32.76, 0
26038, 26038919, -11.48, 101463.0, 32.78, 0
29404, 29404872, -11.32, 101461.0, 32.83, 0
30443, 30443874, -11.07, 101458.0, 32.85, 0
31882, 31882870, -11.15, 101459.0, 32.89, 0
32831, 32831873, -11.23, 101460.0, 32.91, 0
34908, 34908721, -10.98, 101457.0, 32.94, 0
36260, 36260875, -11.23, 101460.0, 32.96, 0
36888, 36888874, -11.4, 101462.0, 32.97, 0
37588, 37588878, -11.23, 101460.0, 32.99, 0
38380, 38380876, -11.23, 101460.0, 33.0, 0
42544, 42544867, -11.15, 101459.0, 33.04, 0
44458, 44458858, -10.9, 101456.0, 33.08, 0
45967, 45967507, -10.73, 101454.0, 33.12, 0
48593, 48593869, -11.07, 101458.0, 33.19, 0
51626, 51626869, -11.15, 101459.0, 33.25, 0
52654, 52654870, -10.73, 101454.0, 33.28, 0
54736, 54736865, -10.9, 101456.0, 33.32, 0
55360, 55360869, -10.9, 101456.0, 33.34, 0
55826, 55826852, -10.9, 101456.0, 33.35, 0
56531, 56531909, -11.07, 101458.0, 33.36, 0
57231, 57231869, -10.9, 101456.0, 33.37, 0
57699, 57699868, -10.98, 101457.0, 33.38, 0
59035, 59035881, -10.98, 101457.0, 33.4, 0
59661, 59661870, -11.15, 101459.0, 33.4, 0
60360, 60360855, -11.15, 101459.0, 33.41, 0
60825, 60825866, -11.07, 101458.0, 33.42, 0
61292, 61292868, -11.07, 101458.0, 33.43, 0
61756, 61756867, -10.9, 101456.0, 33.44, 0
62462, 62462867, -10.98, 101457.0, 33.45, 0
0, 3735552, 0.0, 0.0, 0.0, 1
63168, 63168912, -11.07, 101458.0, 33.46, 0
63872, 63872908, -11.32, 101461.0, 33.47, 0
64493, 64493859, -11.23, 101460.0, 33.49, 0
64961, 64961468, -11.07, 101458.0, 33.5, 0
65582, 65582906, -11.32, 101461.0, 33.51, 0
66364, 66364867, -10.9, 101456.0, 33.52, 0
68761, 68761590, -11.15, 101459.0, 33.53, 0
69282, 69282578, -10.98, 101457.0, 33.54, 0
69797, 69797571, -11.07, 101458.0, 33.54, 0
70654, 70654618, -10.9, 101456.0, 33.56, 0
71172, 71172585, -10.98, 101457.0, 33.57, 0
71947, 71947517, -10.98, 101457.0, 33.58, 0
73792, 73792874, -10.98, 101457.0, 33.64, 0
74341, 74341877, -11.07, 101458.0, 33.65, 0
75044, 75044883, -11.15, 101459.0, 33.65, 0
75752, 75752866, -10.9, 101456.0, 33.66, 0
76614, 76614869, -10.9, 101456.0, 33.67, 0
77315, 77315909, -11.07, 101458.0, 33.68, 0
78012, 78012883, -10.98, 101457.0, 33.7, 0
78476, 78476870, -11.07, 101458.0, 33.71, 0
79180, 79180859, -11.07, 101458.0, 33.72, 0
79641, 79641870, -11.15, 101459.0, 33.73, 0
80270, 80270908, -10.98, 101457.0, 33.75, 0
80975, 80975393, -10.98, 101457.0, 33.76, 0
81603, 81603869, -10.98, 101457.0, 33.76, 0
82304, 82304909, -11.07, 101458.0, 33.78, 0
83008, 83008882, -11.07, 101458.0, 33.79, 0
83945, 83945498, -11.15, 101459.0, 33.81, 0
84565, 84565865, -10.98, 101457.0, 33.8, 0
85263, 85263860, -10.98, 101457.0, 33.79, 0
85965, 85965464, -10.9, 101456.0, 33.78, 0
86666, 86666905, -10.82, 101455.0, 33.79, 0
87365, 87365873, -11.07, 101458.0, 33.8, 0
0, 2684944384, -0.0, 0.0, 0.0, 1
88313, 88313878, -10.98, 101457.0, 33.81, 0
88779, 88779871, -10.9, 101456.0, 33.82, 0
89643, 89643912, -10.98, 101457.0, 33.85, 0
90579, 90579866, -11.07, 101458.0, 33.87, 0
91042, 91042874, -10.98, 101457.0, 33.87, 0
91879, 91879117, -10.98, 101457.0, 33.86, 0
92655, 92655575, -10.9, 101456.0, 33.87, 0
93090, 93090883, -11.15, 101459.0, 33.88, 0
93402, 93402867, -11.07, 101458.0, 33.9, 0
93871, 93871871, -10.9, 101456.0, 33.91, 0
94735, 94735872, -10.98, 101457.0, 33.93, 0
95915, 95915187, -11.07, 101458.0, 33.95, 0
96374, 96374873, -10.82, 101455.0, 33.96, 0
96708, 96708875, -10.98, 101457.0, 33.95, 0
97019, 97019883, -11.07, 101458.0, 33.95, 0
97481, 97481875, -10.9, 101456.0, 33.96, 0
97946, 97946466, -10.9, 101456.0, 33.96, 0
98568, 98568872, -11.23, 101460.0, 33.97, 0
99035, 99035922, -10.9, 101456.0, 33.97, 0
99738, 99738870, -11.07, 101458.0, 33.98, 0
100439, 100439872, -10.98, 101457.0, 33.99, 0
101146, 101146870, -10.9, 101456.0, 34.01, 0
102083, 102083874, -10.82, 101455.0, 34.03, 0
102549, 102549871, -11.07, 101458.0, 34.04, 0
103255, 103255873, -11.07, 101458.0, 34.05, 0
103957, 103957469, -11.07, 101458.0, 34.06, 0
104658, 104658869, -10.82, 101455.0, 34.07, 0
105355, 105355868, -10.9, 101456.0, 34.08, 0
105980, 105980055, -10.98, 101457.0, 34.08, 0
106920, 106920054, -11.07, 101458.0, 34.1, 0
107383, 107383869, -10.9, 101456.0, 34.11, 0
108320, 108320871, -10.82, 101455.0, 34.11, 0
108786, 108786872, -11.15, 101459.0, 34.12, 0
109491, 109491874, -10.98, 101457.0, 34.13, 0
110188, 110188865, -10.82, 101455.0, 34.14, 0
110888, 110888866, -11.15, 101459.0, 34.15, 0
111827, 111827864, -10.98, 101457.0, 34.16, 0
112450, 112450869, -11.07, 101458.0, 34.17, 0
113392, 113392869, -10.98, 101457.0, 34.17, 0
113856, 113856923, -11.07, 101458.0, 34.18, 0
114641, 114641876, -10.98, 101457.0, 34.18, 0
115816, 115816872, -10.98, 101457.0, 34.2, 0
116282, 116282872, -11.07, 101458.0, 34.2, 0
116750, 116750875, -11.07, 101458.0, 34.21, 0
117209, 117209873, -10.9, 101456.0, 34.23, 0
117913, 117913893, -10.98, 101457.0, 34.24, 0
118377, 118377866, -11.07, 101458.0, 34.26, 0
119081, 119081875, -10.9, 101456.0, 34.27, 0
119781, 119781913, -10.9, 101456.0, 34.28, 0
120410, 120410918, -11.15, 101459.0, 34.28, 0
120879, 120879874, -11.15, 101459.0, 34.28, 0
121812, 121812879, -11.15, 101459.0, 34.28, 0
122754, 122754876, -11.23, 101460.0, 34.28, 0
123384, 123384873, -11.15, 101459.0, 34.27, 0
124006, 124006893, -11.15, 101459.0, 34.27, 0
124472, 124472859, -11.32, 101461.0, 34.27, 0
125177, 125177871, -11.07, 101458.0, 34.26, 0
125645, 125645916, -11.15, 101459.0, 34.25, 0
126584, 126584917, -11.15, 101459.0, 34.24, 0
127286, 127286916, -11.07, 101458.0, 34.22, 0
127984, 127984691, -11.32, 101461.0, 34.21, 0
128692, 128692875, -10.9, 101456.0, 34.19, 0
129393, 129393873, -11.07, 101458.0, 34.17, 0
130094, 130094877, -11.15, 101459.0, 34.14, 0
130795, 130795920, -11.07, 101458.0, 34.12, 0
131424, 131424874, -11.07, 101458.0, 34.1, 0
131889, 131889873, -10.98, 101457.0, 34.1, 0
132682, 132682878, -10.98, 101457.0, 34.08, 0
133783, 133783875, -10.98, 101457.0, 34.06, 0
134409, 134409868, -10.98, 101457.0, 34.06, 0
135031, 135031888, -10.9, 101456.0, 34.06, 0
135651, 135651873, -10.9, 101456.0, 34.06, 0
136273, 136273876, -10.98, 101457.0, 34.07, 0
136977, 136977384, -10.9, 101456.0, 34.07, 0
137674, 137674867, -10.98, 101457.0, 34.08, 0
138378, 138378871, -11.07, 101458.0, 34.09, 0
139239, 139239873, -10.73, 101454.0, 34.09, 0
139865, 139865869, -10.73, 101454.0, 34.1, 0
140483, 140483870, -10.73, 101454.0, 34.11, 0
141437, 141437875, -10.73, 101454.0, 34.12, 0
141903, 141903899, -10.82, 101455.0, 34.13, 0
142527, 142527868, -11.07, 101458.0, 34.14, 0
143236, 143236868, -10.73, 101454.0, 34.15, 0
143934, 143934459, -10.82, 101455.0, 34.16, 0
144639, 144639902, -10.9, 101456.0, 34.17, 0
145817, 145817872, -10.82, 101455.0, 34.19, 0
146282, 146282879, -10.73, 101454.0, 34.2, 0
148362, 148362871, -10.98, 101457.0, 34.22, 0
148829, 148829869, -10.9, 101456.0, 34.23, 0
149533, 149533866, -10.9, 101456.0, 34.24, 0
150236, 150236914, -10.9, 101456.0, 34.25, 0
151100, 151100847, -10.73, 101454.0, 34.26, 0
151557, 151557867, -10.73, 101454.0, 34.13, 0
152237, 152237471, -10.98, 101457.0, 34.09, 0
152793, 152793868, -10.73, 101454.0, 34.09, 0
153350, 153350455, -10.9, 101456.0, 34.09, 0
153899, 153899073, -10.48, 101451.0, 34.09, 0
154594, 154594392, -10.73, 101454.0, 34.08, 0
155012, 155012885, -10.65, 101453.0, 34.2, 0
155475, 155475862, -10.82, 101455.0, 34.27, 0
156175, 156175874, -10.98, 101457.0, 34.31, 0
156638, 156638863, -10.98, 101457.0, 34.33, 0
156866, 156866874, -10.82, 101455.0, 34.34, 0
157483, 157483870, -10.65, 101453.0, 34.35, 0
157943, 157943464, -10.9, 101456.0, 34.36, 0
158638, 158638871, -10.9, 101456.0, 34.38, 0
159329, 159329870, -10.82, 101455.0, 34.39, 0
159794, 159794919, -10.73, 101454.0, 34.4, 0
160251, 160251863, -10.9, 101456.0, 34.42, 0
160716, 160716874, -10.98, 101457.0, 34.42, 0
161177, 161177866, -10.9, 101456.0, 34.43, 0
161633, 161633865, -10.82, 101455.0, 34.44, 0
162102, 162102906, -10.82, 101455.0, 34.44, 0
162561, 162561905, -10.65, 101453.0, 34.44, 0
163019, 163019924, -10.9, 101456.0, 34.45, 0
163636, 163636868, -10.9, 101456.0, 34.46, 0
164097, 164097908, -10.65, 101453.0, 34.47, 0
164562, 164562872, -10.82, 101455.0, 34.47, 0
165019, 165019880, -10.9, 101456.0, 34.48, 0
165485, 165485873, -10.82, 101455.0, 34.48, 0
165945, 165945462, -10.98, 101457.0, 34.49, 0
166402, 166402911, -11.07, 101458.0, 34.5, 0
167018, 167018889, -10.82, 101455.0, 34.51, 0
167482, 167482872, -10.82, 101455.0, 34.52, 0
168177, 168177875, -10.98, 101457.0, 34.53, 0
169259, 169259597, -10.98, 101457.0, 34.53, 0
169775, 169775617, -10.9, 101456.0, 34.55, 0
170626, 170626622, -10.82, 101455.0, 34.57, 0
171639, 171639927, -10.82, 101455.0, 34.58, 0
171899, 171899209, -10.9, 101456.0, 34.58, 0
172566, 172566908, -10.82, 101455.0, 34.57, 0
173028, 173028875, -10.9, 101456.0, 34.6, 0
174504, 174504983, -10.82, 101455.0, 34.6, 0
175518, 175518960, -10.9, 101456.0, 34.62, 0
176364, 176364938, -10.9, 101456.0, 34.63, 0
177209, 177209940, -10.82, 101455.0, 34.64, 0
178305, 178305925, -10.9, 101456.0, 34.65, 0
179185, 179185868, -10.82, 101455.0, 34.68, 0
179646, 179646872, -10.98, 101457.0, 34.69, 0
180645, 180645880, -10.98, 101457.0, 34.7, 0
180957, 180957460, -10.82, 101455.0, 34.71, 0
181417, 181417859, -11.07, 101458.0, 34.73, 0
181874, 181874906, -10.82, 101455.0, 34.74, 0
182490, 182490913, -10.98, 101457.0, 34.75, 0
182954, 182954466, -10.73, 101454.0, 34.75, 0
183648, 183648862, -11.07, 101458.0, 34.76, 0
185931, 185931465, -10.98, 101457.0, 34.79, 0
186242, 186242866, -10.9, 101456.0, 34.8, 0
186700, 186700868, -10.98, 101457.0, 34.81, 0
187326, 187326866, -10.9, 101456.0, 34.82, 0
187787, 187787868, -10.9, 101456.0, 34.83, 0
188252, 188252867, -10.9, 101456.0, 34.83, 0
188406, 188406858, -10.82, 101455.0, 34.84, 0
188613, 188613870, -10.98, 101457.0, 34.77, 0
189693, 189693868, -10.9, 101456.0, 34.85, 0
190080, 190080868, -11.07, 101458.0, 34.86, 0
190539, 190539867, -11.07, 101458.0, 34.87, 0
191237, 191237867, -11.07, 101458.0, 34.88, 0
191692, 191692869, -10.98, 101457.0, 34.89, 0
192313, 192313907, -10.98, 101457.0, 34.89, 0
192769, 192769872, -10.73, 101454.0, 34.9, 0
193466, 193466872, -10.98, 101457.0, 34.91, 0
193927, 193927465, -10.82, 101455.0, 34.92, 0
194383, 194383861, -10.82, 101455.0, 34.93, 0
194846, 194846869, -10.9, 101456.0, 34.93, 0
195313, 195313905, -10.9, 101456.0, 34.93, 0
195772, 195772865, -10.9, 101456.0, 34.94, 0
196235, 196235909, -10.9, 101456.0, 34.94, 0
196695, 196695863, -10.82, 101455.0, 34.95, 0
197318, 197318865, -10.82, 101455.0, 34.95, 0
197774, 197774870, -10.9, 101456.0, 34.96, 0
198393, 198393865, -10.73, 101454.0, 34.96, 0
198855, 198855864, -10.9, 101456.0, 34.95, 0
199321, 199321861, -10.73, 101454.0, 34.94, 0
199777, 199777865, -10.73, 101454.0, 34.93, 0
200241, 200241863, -10.9, 101456.0, 34.92, 0
200707, 200707913, -10.82, 101455.0, 34.91, 0
201168, 201168864, -10.73, 101454.0, 34.9, 0
201953, 201953497, -10.57, 101452.0, 34.89, 0
202416, 202416866, -10.82, 101455.0, 34.88, 0
202881, 202881905, -10.98, 101457.0, 34.88, 0
203336, 203336871, -10.9, 101456.0, 34.88, 0
203799, 203799864, -10.98, 101457.0, 34.88, 0
204265, 204265912, -10.73, 101454.0, 34.87, 0
204720, 204720906, -10.9, 101456.0, 34.88, 0
205108, 205108866, -10.98, 101457.0, 34.87, 0
205572, 205572867, -10.9, 101456.0, 34.87, 0
206030, 206030880, -10.82, 101455.0, 34.88, 0
206496, 206496872, -10.82, 101455.0, 34.87, 0
206956, 206956504, -10.82, 101455.0, 34.88, 0
207418, 207418872, -11.07, 101458.0, 34.87, 0
207495, 207495864, -10.82, 101455.0, 34.87, 0
207920, 207920396, -10.65, 101453.0, 34.79, 0
208381, 208381870, -10.73, 101454.0, 34.85, 0
208836, 208836869, -10.9, 101456.0, 34.87, 0
209224, 209224866, -10.98, 101457.0, 34.87, 0
209680, 209680864, -10.82, 101455.0, 34.87, 0
210141, 210141865, -10.98, 101457.0, 34.87, 0
210529, 210529906, -10.9, 101456.0, 34.87, 0
210987, 210987444, -10.82, 101455.0, 34.87, 0
211454, 211454874, -10.9, 101456.0, 34.87, 0
211917, 211917215, -10.82, 101455.0, 34.88, 0
212371, 212371870, -10.82, 101455.0, 34.88, 0
212759, 212759861, -10.65, 101453.0, 34.88, 0
213219, 213219865, -10.82, 101455.0, 34.88, 0
213675, 213675857, -10.9, 101456.0, 34.89, 0
214063, 214063870, -10.98, 101457.0, 34.89, 0
214524, 214524870, -11.07, 101458.0, 34.89, 0
214988, 214988770, -11.07, 101458.0, 34.89, 0
215449, 215449860, -10.98, 101457.0, 34.89, 0
215913, 215913999, -10.98, 101457.0, 34.89, 0
216372, 216372869, -10.98, 101457.0, 34.9, 0
216834, 216834912, -10.9, 101456.0, 34.9, 0
217299, 217299867, -10.9, 101456.0, 34.9, 0
217762, 217762874, -10.82, 101455.0, 34.9, 0
218222, 218222867, -10.73, 101454.0, 34.9, 0
218687, 218687866, -10.65, 101453.0, 34.91, 0
219149, 219149870, -11.07, 101458.0, 34.91, 0
219608, 219608904, -10.98, 101457.0, 34.91, 0
220228, 220228912, -10.98, 101457.0, 34.92, 0
220691, 220691911, -10.98, 101457.0, 34.92, 0
221387, 221387865, -10.65, 101453.0, 34.92, 0
221849, 221849861, -10.98, 101457.0, 34.93, 0
222313, 222313907, -10.73, 101454.0, 34.93, 0
222774, 222774902, -10.9, 101456.0, 34.94, 0
223237, 223237906, -10.98, 101457.0, 34.94, 0
223699, 223699866, -10.82, 101455.0, 34.94, 0
224087, 224087866, -10.73, 101454.0, 34.95, 0
224779, 224779863, -10.82, 101455.0, 34.96, 0
225241, 225241864, -11.07, 101458.0, 34.96, 0
225697, 225697865, -10.98, 101457.0, 34.97, 0
226319, 226319864, -10.73, 101454.0, 34.97, 0
226629, 226629865, -10.73, 101454.0, 34.98, 0
227056, 227056918, -10.82, 101455.0, 34.92, 0
227520, 227520911, -10.73, 101454.0, 34.97, 0
227978, 227978993, -10.73, 101454.0, 34.99, 0
228444, 228444861, -10.82, 101455.0, 34.99, 0
228905, 228905416, -10.9, 101456.0, 35.0, 0
229362, 229362867, -10.73, 101454.0, 35.01, 0
0, 2684944384, 8.96831017167883e-44, 0.0, 0.0, 1
229750, 229750868, -10.82, 101455.0, 35.01, 0
230211, 230211906, -10.9, 101456.0, 35.02, 0
230670, 230670866, -10.65, 101453.0, 35.02, 0
231289, 231289908, -10.9, 101456.0, 35.03, 0
231752, 231752865, -10.9, 101456.0, 35.03, 0
232219, 232219866, -10.82, 101455.0, 35.04, 0
232676, 232676869, -10.82, 101455.0, 35.05, 0
233390, 233390871, -10.9, 101456.0, 35.06, 0
234144, 234144536, -10.9, 101456.0, 35.05, 0
234995, 234995773, -10.73, 101454.0, 35.06, 0
236012, 236012967, -10.82, 101455.0, 35.08, 0
236774, 236774956, -10.65, 101453.0, 35.1, 0
237542, 237542958, -10.98, 101457.0, 35.12, 0
238887, 238887931, -10.82, 101455.0, 35.15, 0
239895, 239895939, -10.65, 101453.0, 35.18, 0
240917, 240917767, -10.73, 101454.0, 35.2, 0
241430, 241430897, -10.65, 101453.0, 35.21, 0
242541, 242541945, -10.82, 101455.0, 35.24, 0
242884, 242884933, -10.82, 101455.0, 35.2, 0
243656, 243656921, -10.65, 101453.0, 35.27, 0
244178, 244178964, -10.57, 101452.0, 35.29, 0
244946, 244946576, -10.82, 101455.0, 35.31, 0
245956, 245956522, -10.57, 101452.0, 35.35, 0
0, 589824, 0.0, 0.0, 0.0, 1
0, 2687500288, 8.816207631167156e-39, 0.0, -0.0, 1
247483, 247483867, -10.65, 101453.0, 35.41, 0
247947, 247947506, -10.73, 101454.0, 35.43, 0
248410, 248410869, -10.82, 101455.0, 35.44, 0
249348, 249348874, -10.73, 101454.0, 35.47, 0
249811, 249811876, -10.82, 101455.0, 35.48, 0
250117, 250117913, -10.65, 101453.0, 35.49, 0
250577, 250577870, -10.65, 101453.0, 35.5, 0
251035, 251035875, -10.9, 101456.0, 35.51, 0
251652, 251652871, -10.65, 101453.0, 35.52, 0
252116, 252116867, -10.82, 101455.0, 35.53, 0
252811, 252811867, -10.73, 101454.0, 35.54, 0
253274, 253274872, -10.57, 101452.0, 35.55, 0
253736, 253736872, -10.9, 101456.0, 35.55, 0
254199, 254199872, -10.73, 101454.0, 35.56, 0
254659, 254659870, -10.65, 101453.0, 35.57, 0
255119, 255119868, -10.98, 101457.0, 35.59, 0
255874, 255874958, -10.82, 101455.0, 35.58, 0
256894, 256894951, -10.82, 101455.0, 35.59, 0
257661, 257661975, -10.82, 101455.0, 35.6, 0
258425, 258425974, -10.73, 101454.0, 35.61, 0
258939, 258939555, -10.82, 101455.0, 35.62, 0
260112, 260112955, -10.9, 101456.0, 35.63, 0
261124, 261124972, -10.73, 101454.0, 35.65, 0
261640, 261640874, -10.73, 101454.0, 35.66, 0
262350, 262350938, -10.9, 101456.0, 35.68, 0
262864, 262864856, -10.73, 101454.0, 35.68, 0
263634, 263634934, -10.65, 101453.0, 35.69, 0
264346, 264346872, -10.57, 101452.0, 35.72, 0
264806, 264806872, -10.73, 101454.0, 35.73, 0
265264, 265264864, -10.57, 101452.0, 35.74, 0
265729, 265729872, -10.82, 101455.0, 35.74, 0
266732, 266732933, -10.82, 101455.0, 35.74, 0
267201, 267201871, -10.817481994628906, 101455.0, 35.7599983215332, 1
267662, 267662873, -10.57, 101452.0, 35.77, 0
268127, 268127913, -10.98, 101457.0, 35.78, 0
268589, 268589864, -10.65, 101453.0, 35.78, 0
0, 0, 0.0, 0.0, 0.0, 1
269284, 269284867, -10.57, 101452.0, 35.79, 0
269745, 269745871, -10.57, 101452.0, 35.8, 0
270204, 270204871, -10.82, 101455.0, 35.8, 0
270666, 270666867, -10.73, 101454.0, 35.81, 0
270894, 270894906, -10.65, 101453.0, 35.81, 0
271512, 271512861, -10.65, 101453.0, 35.82, 0
271973, 271973435, -10.73, 101454.0, 35.83, 0
272436, 272436872, -10.9, 101456.0, 35.84, 0
272899, 272899193, -10.73, 101454.0, 35.84, 0
273358, 273358872, -10.73, 101454.0, 35.84, 0
274058, 274058879, -10.9, 101456.0, 35.85, 0
274519, 274519872, -10.82, 101455.0, 35.85, 0
274982, 274982061, -10.82, 101455.0, 35.86, 0
275441, 275441863, -10.82, 101455.0, 35.86, 0
275905, 275905119, -10.9, 101456.0, 35.86, 0
276366, 276366862, -10.65, 101453.0, 35.86, 0
276628, 276628861, -10.65, 101453.0, 35.82, 0
276940, 276940466, -10.73, 101454.0, 35.85, 0
277408, 277408867, -10.65, 101453.0, 35.86, 0
277869, 277869861, -10.65, 101453.0, 35.86, 0
278327, 278327859, -10.9, 101456.0, 35.86, 0
279192, 279192862, -10.82, 101455.0, 35.86, 0
279654, 279654906, -10.57, 101452.0, 35.85, 0
280351, 280351909, -10.73, 101454.0, 35.85, 0
280812, 280812866, -10.82, 101455.0, 35.85, 0
281504, 281504910, -10.73, 101454.0, 35.84, 0
281963, 281963509, -10.73, 101454.0, 35.83, 0
282426, 282426872, -10.82, 101455.0, 35.83, 0
283349, 283349874, -10.65, 101453.0, 35.82, 0
283813, 283813910, -10.82, 101455.0, 35.81, 0
0, 2684944384, -0.0, 0.0, 0.0, 1
284269, 284269868, -10.65, 101453.0, 35.81, 0
0, 2684944384, 0.0, 0.0, 0.0, 1
284965, 284965503, -10.73, 101454.0, 35.8, 0
285427, 285427917, -10.73, 101454.0, 35.79, 0
285891, 285891873, -10.73, 101454.0, 35.78, 0
286506, 286506858, -10.73, 101454.0, 35.78, 0
286971, 286971460, -10.57, 101452.0, 35.77, 0
287435, 287435870, -10.57, 101452.0, 35.77, 0
2048, 2684944384, 0.0, 0.0, 0.0, 1
287893, 287893869, -10.57, 101452.0, 35.76, 0
288510, 288510864, -10.48, 101451.0, 35.74, 0
288974, 288974414, -10.57, 101452.0, 35.73, 0
3391, 3391902, -10.32, 101449.0, 35.46, 0
0, 2687500288, 0.0, 0.0, -0.0, 1
3854, 3854858, -10.48, 101451.0, 35.55, 0
4314, 4314862, -10.57, 101452.0, 35.57, 0
4702, 4702895, -10.65, 101453.0, 35.58, 0
5163, 5163496, -10.48, 101451.0, 35.58, 0
5625, 5625851, -10.73, 101454.0, 35.58, 0
6090, 6090901, -10.82, 101455.0, 35.58, 0
6552, 6552862, -10.73, 101454.0, 35.58, 0
7014, 7014908, -10.65, 101453.0, 35.57, 0
7614, 7614861, -10.65, 101453.0, 35.5, 0
7921, 7921849, -10.57, 101452.0, 35.54, 0
8621, 8621863, -10.73, 101454.0, 35.55, 0
9087, 9087902, -11.07, 101458.0, 35.55, 0
9549, 9549906, -10.9, 101456.0, 35.55, 0
10102, 10102612, -10.9, 101456.0, 35.54, 0
10608, 10609552, -10.82, 101455.0, 35.52, 0
11955, 11955574, -10.73, 101454.0, 35.5, 0
12880, 12880870, -10.73, 101454.0, 35.5, 0
13272, 13272878, -10.98, 101457.0, 35.51, 0
13817, 13817868, -10.9, 101456.0, 35.51, 0
14363, 14363865, -10.9, 101456.0, 35.51, 0
15463, 15463862, -10.65, 101453.0, 35.51, 0
15933, 15933865, -10.65, 101453.0, 35.52, 0
0, 2684354560, -0.0, 0.0, -0.0, 1
16948, 16948867, -10.82, 101455.0, 35.52, 0
17735, 17735866, -10.73, 101454.0, 35.52, 0
18433, 18433897, -10.98, 101457.0, 35.52, 0
19454, 19454909, -10.65, 101453.0, 35.5, 0
20244, 20244878, -10.73, 101454.0, 35.47, 0
0, 2684354560, -8.816207631167156e-39, 0.0, 0.0, 1
21020, 21020869, -10.57, 101452.0, 35.45, 0
21803, 21803917, -10.65, 101453.0, 35.43, 0
22511, 22511857, -10.73, 101454.0, 35.4, 0
23056, 23056901, -10.73, 101454.0, 35.38, 0
23603, 23603908, -10.82, 101455.0, 35.35, 0
24466, 24466868, -10.57, 101452.0, 35.31, 0
24697, 24697532, -10.73, 101454.0, 35.3, 0
25768, 25768860, -10.82, 101455.0, 35.24, 0
26553, 26553863, -10.73, 101454.0, 35.22, 0
27576, 27576867, -10.57, 101452.0, 35.19, 0
28121, 28121865, -10.73, 101454.0, 35.18, 0
28589, 28589867, -10.73, 101454.0, 35.17, 0
29378, 29378866, -10.65, 101453.0, 35.16, 0
29920, 29920874, -10.65, 101453.0, 35.15, 0
30628, 30628866, -10.48, 101451.0, 35.15, 0
31098, 31098867, -10.65, 101453.0, 35.15, 0
32123, 32123908, -10.57, 101452.0, 35.14, 0
32908, 32908902, -10.65, 101453.0, 35.13, 0
33135, 33135963, -10.57, 101452.0, 35.13, 0
33919, 33919900, -10.57, 101452.0, 35.12, 0
34779, 34779870, -10.65, 101453.0, 35.11, 0
35566, 35566867, -10.9, 101456.0, 35.1, 0
36036, 36036910, -10.65, 101453.0, 35.09, 0
36894, 36894905, -10.48, 101451.0, 35.08, 0
37442, 37442905, -10.65, 101453.0, 35.08, 0
38393, 38393905, -10.73, 101454.0, 35.06, 0
38939, 38939908, -10.73, 101454.0, 35.06, 0
