Time (ms), accX, accY, accZ, gyroX, gyroY, gyroZ, tempC, Packet Error
769490, 9.87, 0.1, 0.1, 0.0, 0.0, 0.058.74, 0
769780, 9.83, 0.1, 0.1, 0.0, 0.0, 0.058.83, 0
769997, 9.84, 0.1, 0.1, 0.0, 0.0, 0.058.78, 0
770146, 9.78, 0.1, 0.1, 0.0, 0.0, 0.058.88, 0
770387, 9.83, 0.1, 0.1, 0.0, 0.0, 0.058.78, 0
770604, 9.81, 0.1, 0.1, 0.0, 0.0, 0.058.88, 0
770893, 9.78, 0.1, 0.1, 0.0, 0.0, 0.058.88, 0
771154, 9.89, 0.1, 0.1, 0.0, 0.0, 0.058.93, 0
771283, 9.8, 0.1, 0.1, 0.0, 0.0, 0.058.78, 0
771484, 9.89, 0.1, 0.1, 0.0, 0.0, 0.058.93, 0
771683, 9.82, 0.1, 0.1, 0.0, 0.0, 0.058.93, 0
771900, 9.87, 0.1, 0.1, 0.0, 0.0, 0.058.83, 0
772037, 9.89, 0.1, 0.1, 0.0, 0.0, 0.058.78, 0
772254, 9.85, 0.1, 0.1, 0.0, 0.0, 0.058.88, 0
772452, 9.87, 0.1, 0.1, 0.0, 0.0, 0.058.88, 0
772654, 9.79, 0.1, 0.1, 0.0, 0.0, 0.058.83, 0
772791, 9.85, 0.1, 0.1, 0.0, 0.0, 0.058.78, 0
772995, 9.82, 0.1, 0.1, 0.0, 0.0, 0.058.97, 0
773118, 9.91, 0.1, 0.1, 0.0, 0.0, 0.058.78, 0
773321, 9.85, 0.1, 0.1, 0.0, 0.0, 0.058.88, 0
773459, 9.82, 0.1, 0.1, 0.0, 0.0, 0.058.88, 0
773676, 9.83, 0.1, 0.1, 0.0, 0.0, 0.058.93, 0
773965, 9.85, 0.1, 0.1, 0.0, 0.0, 0.058.93, 0
774176, 9.9, 0.1, 0.1, 0.0, 0.0, 0.058.88, 0
774319, 9.86, 0.1, 0.1, 0.0, 0.0, 0.058.83, 0
774520, 9.88, 0.1, 0.1, 0.0, 0.0, 0.058.97, 0
774643, 9.81, 0.1, 0.1, 0.0, 0.0, 0.058.97, 0
774939, 9.84, 0.1, 0.1, 0.0, 0.0, 0.058.88, 0
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00.0, 0
775398, 9.87, 0.1, 0.1, 0.0, 0.0, 0.058.78, 0
775524, 9.88, 0.1, 0.1, 0.0, 0.0, 0.058.88, 0
775812, 9.86, 0.1, 0.1, 0.0, 0.0, 0.058.93, 0
776029, 9.81, 0.1, 0.1, 0.0, 0.0, 0.058.88, 0
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00.0, 0
776379, 9.87, 0.1, 0.1, 0.0, 0.0, 0.058.93, 0
776594, 9.77, 0.1, 0.1, 0.0, 0.0, 0.058.88, 0
776887, 9.86, 0.1, 0.1, 0.0, 0.0, 0.058.88, 0
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00.0, 0
777428, 9.87, 0.1, 0.1, 0.0, 0.0, 0.058.93, 0
777645, 9.86, 0.1, 0.1, 0.0, 0.0, 0.058.88, 0
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00.0, 0
778109, 9.86, 0.1, 0.1, 0.0, 0.0, 0.058.88, 0
778406, 9.85, 0.1, 0.1, 0.0, 0.0, 0.058.88, 0
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00.0, 0
778878, 9.81, 0.1, 0.1, 0.0, 0.0, 0.058.88, 0
779163, 9.8, 0.1, 0.1, 0.0, 0.0, 0.058.93, 0
779313, 9.82, 0.1, 0.1, 0.0, 0.0, 0.058.97, 0
779603, 9.89, 0.1, 0.1, 0.0, 0.0, 0.058.97, 0
779820, 9.9, 0.1, 0.1, 0.0, 0.0, 0.058.88, 0
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00.0, 0
780292, 9.85, 0.1, 0.1, 0.0, 0.0, 0.058.88, 0
780509, 9.87, 0.1, 0.1, 0.0, 0.0, 0.058.93, 0
780798, 9.82, 0.1, 0.1, 0.0, 0.0, 0.059.02, 0
780939, 9.84, 0.1, 0.1, 0.0, 0.0, 0.058.88, 0
781268, 9.87, 0.1, 0.1, 0.0, 0.0, 0.058.88, 0
781406, 9.88, 0.1, 0.1, 0.0, 0.0, 0.058.97, 0
781621, 9.83, 0.1, 0.1, 0.0, 0.0, 0.058.78, 0
781838, 9.87, 0.1, 0.1, 0.0, 0.0, 0.058.83, 0
782131, 9.84, 0.1, 0.1, 0.0, 0.0, 0.058.93, 0
782268, 9.86, 0.1, 0.1, 0.0, 0.0, 0.058.93, 0
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00.0, 0
782624, 9.87, 0.1, 0.1, 0.0, 0.0, 0.059.02, 0
782915, 9.85, 0.1, 0.1, 0.0, 0.0, 0.058.93, 0
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00.0, 0
783267, 9.84, 0.1, 0.1, 0.0, 0.0, 0.058.83, 0
783487, 9.81, 0.1, 0.1, 0.0, 0.0, 0.058.97, 0
783776, 9.88, 0.1, 0.1, 0.0, 0.0, 0.058.88, 0
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00.0, 0
784140, 9.83, 0.1, 0.1, 0.0, 0.0, 0.058.97, 0
784377, 9.87, 0.1, 0.1, 0.0, 0.0, 0.059.02, 0
784576, 9.78, 0.1, 0.1, 0.0, 0.0, 0.058.97, 0
784716, 9.85, 0.1, 0.1, 0.0, 0.0, 0.059.02, 0
784913, 9.84, 0.1, 0.1, 0.0, 0.0, 0.058.97, 0
785040, 9.86, 0.1, 0.1, 0.0, 0.0, 0.059.02, 0
785259, 9.93, 0.1, 0.1, 0.0, 0.0, 0.058.97, 0
785382, 9.85, 0.1, 0.1, 0.0, 0.0, 0.058.93, 0
785674, 9.83, 0.1, 0.1, 0.0, 0.0, 0.058.97, 0
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00.0, 0
786126, 9.83, 0.1, 0.1, 0.0, 0.0, 0.059.07, 0
786351, 9.87, 0.1, 0.1, 0.0, 0.0, 0.059.02, 0
786550, 9.85, 0.1, 0.1, 0.0, 0.0, 0.059.07, 0
786767, 9.88, 0.1, 0.1, 0.0, 0.0, 0.059.02, 0
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00.0, 0
787244, 9.83, 0.1, 0.1, 0.0, 0.0, 0.058.97, 0
787444, 9.84, 0.1, 0.1, 0.0, 0.0, 0.058.97, 0
787568, 9.82, 0.1, 0.1, 0.0, 0.0, 0.059.07, 0
787860, 9.91, 0.1, 0.1, 0.0, 0.0, 0.058.97, 0
787997, 9.85, 0.1, 0.1, 0.0, 0.0, 0.059.02, 0
788177, 9.89, 0.1, 0.1, 0.0, 0.0, 0.058.97, 0
788321, 9.86, 0.1, 0.1, 0.0, 0.0, 0.058.97, 0
788614, 9.83, 0.1, 0.1, 0.0, 0.0, 0.058.97, 0
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00.0, 0
789080, 9.82, 0.1, 0.1, 0.0, 0.0, 0.058.97, 0
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00.0, 0
789626, 9.85, 0.1, 0.1, 0.0, 0.0, 0.058.97, 0
790133, 9.88, 0.1, 0.1, 0.0, 0.0, 0.059.02, 0
790271, 9.85, 0.1, 0.1, 0.0, 0.0, 0.058.93, 0
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00.0, 0
790744, 9.8, 0.1, 0.1, 0.0, 0.0, 0.059.07, 0
791036, 9.9, 0.1, 0.1, 0.0, 0.0, 0.059.02, 0
791146, 9.84, 0.1, 0.1, 0.0, 0.0, 0.059.02, 0
791474, 9.84, 0.1, 0.1, 0.0, 0.0, 0.059.02, 0
791616, 9.84, 0.1, 0.1, 0.0, 0.0, 0.059.07, 0
791829, 9.9, 0.1, 0.1, 0.0, 0.0, 0.058.97, 0
792030, 9.87, 0.1, 0.1, 0.0, 0.0, 0.059.07, 0
792137, 9.81, 0.1, 0.1, 0.0, 0.0, 0.059.11, 0
792361, 9.88, 0.1, 0.1, 0.0, 0.0, 0.059.02, 0
792499, 9.86, 0.1, 0.1, 0.0, 0.0, 0.059.07, 0
792715, 9.88, 0.1, 0.1, 0.0, 0.0, 0.059.02, 0
793004, 9.84, 0.1, 0.1, 0.0, 0.0, 0.058.93, 0
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00.0, 0
793371, 9.85, 0.1, 0.1, 0.0, 0.0, 0.059.16, 0
793511, 9.85, 0.1, 0.1, 0.0, 0.0, 0.058.93, 0
793708, 9.85, 0.1, 0.1, 0.0, 0.0, 0.059.07, 0
793834, 9.89, 0.1, 0.1, 0.0, 0.0, 0.059.07, 0
794054, 9.82, 0.1, 0.1, 0.0, 0.0, 0.059.07, 0
794272, 9.92, 0.1, 0.1, 0.0, 0.0, 0.059.02, 0
794561, 9.87, 0.1, 0.1, 0.0, 0.0, 0.059.07, 0
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00.0, 0
795029, 9.93, 0.1, 0.1, 0.0, 0.0, 0.059.16, 0
795148, 9.77, 0.1, 0.1, 0.0, 0.0, 0.059.07, 0
795394, 9.82, 0.1, 0.1, 0.0, 0.0, 0.059.11, 0
795609, 9.9, 0.1, 0.1, 0.0, 0.0, 0.059.11, 0
795829, 9.88, 0.1, 0.1, 0.0, 0.0, 0.059.16, 0
796042, 9.87, 0.1, 0.1, 0.0, 0.0, 0.059.11, 0
796261, 9.86, 0.1, 0.1, 0.0, 0.0, 0.059.07, 0
796399, 9.91, 0.1, 0.1, 0.0, 0.0, 0.059.07, 0
796598, 9.83, 0.1, 0.1, 0.0, 0.0, 0.059.02, 0
796721, 9.83, 0.1, 0.1, 0.0, 0.0, 0.059.11, 0
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00.0, 0
797260, 9.83, 0.1, 0.1, 0.0, 0.0, 0.059.16, 0
797477, 9.87, 0.1, 0.1, 0.0, 0.0, 0.059.07, 0
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00.0, 0
797929, 9.85, 0.1, 0.1, 0.0, 0.0, 0.059.02, 0
798132, 9.9, 0.1, 0.1, 0.0, 0.0, 0.059.07, 0
798268, 9.87, 0.1, 0.1, 0.0, 0.0, 0.059.11, 0
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00.0, 0
798624, 9.92, 0.1, 0.1, 0.0, 0.0, 0.059.16, 0
798840, 9.87, 0.1, 0.1, 0.0, 0.0, 0.059.02, 0
799127, 9.85, 0.1, 0.1, 0.0, 0.0, 0.059.11, 0
799266, 9.83, 0.1, 0.1, 0.0, 0.0, 0.059.07, 0
799407, 9.82, 0.1, 0.1, 0.0, 0.0, 0.059.11, 0
799607, 9.83, 0.1, 0.1, 0.0, 0.0, 0.059.07, 0
799730, 9.84, 0.1, 0.1, 0.0, 0.0, 0.059.07, 0
799946, 9.89, 0.1, 0.1, 0.0, 0.0, 0.059.16, 0
800164, 9.88, 0.1, 0.1, 0.0, 0.0, 0.059.07, 0
800371, 9.86, 0.1, 0.1, 0.0, 0.0, 0.059.11, 0
800711, 9.87, 0.1, 0.1, 0.0, 0.0, 0.059.11, 0
800834, 9.83, 0.1, 0.1, 0.0, 0.0, 0.059.11, 0
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00.0, 0
801362, 9.82, 0.1, 0.1, 0.0, 0.0, 0.059.11, 0
801565, 9.86, 0.1, 0.1, 0.0, 0.0, 0.059.02, 0
801702, 9.93, 0.1, 0.1, 0.0, 0.0, 0.059.07, 0
801903, 9.86, 0.1, 0.1, 0.0, 0.0, 0.059.02, 0
802026, 9.86, 0.1, 0.1, 0.0, 0.0, 0.059.02, 0
802233, 9.85, 0.1, 0.1, 0.0, 0.0, 0.059.07, 0
802381, 9.85, 0.1, 0.1, 0.0, 0.0, 0.059.16, 0
802578, 9.9, 0.1, 0.1, 0.0, 0.0, 0.059.11, 0
802704, 9.89, 0.1, 0.1, 0.0, 0.0, 0.059.11, 0
802922, 9.87, 0.1, 0.1, 0.0, 0.0, 0.059.16, 0
803136, 9.89, 0.1, 0.1, 0.0, 0.0, 0.059.07, 0
803359, 9.81, 0.1, 0.1, 0.0, 0.0, 0.059.11, 0
803486, 9.81, 0.1, 0.1, 0.0, 0.0, 0.059.11, 0
803699, 9.82, 0.1, 0.1, 0.0, 0.0, 0.059.16, 0
803992, 9.87, 0.1, 0.1, 0.0, 0.0, 0.059.16, 0
804255, 9.83, 0.1, 0.1, 0.0, 0.0, 0.059.16, 0
804393, 9.83, 0.1, 0.1, 0.0, 0.0, 0.059.16, 0
804594, 9.88, 0.1, 0.1, 0.0, 0.0, 0.059.11, 0
804720, 9.81, 0.1, 0.1, 0.0, 0.0, 0.059.21, 0
804936, 9.8, 0.1, 0.1, 0.0, 0.0, 0.059.02, 0
805151, 9.89, 0.1, 0.1, 0.0, 0.0, 0.059.11, 0
805372, 9.84, 0.1, 0.1, 0.0, 0.0, 0.059.21, 0
805496, 9.86, 0.1, 0.1, 0.0, 0.0, 0.059.16, 0
805715, 9.83, 0.1, 0.1, 0.0, 0.0, 0.059.16, 0
805930, 9.88, 0.1, 0.1, 0.0, 0.0, 0.059.16, 0
806131, 9.88, 0.1, 0.1, 0.0, 0.0, 0.059.21, 0
806362, 9.84, 0.1, 0.1, 0.0, 0.0, 0.059.21, 0
806492, 9.88, 0.1, 0.1, 0.0, 0.0, 0.059.07, 0
806780, 9.83, 0.1, 0.1, 0.0, 0.0, 0.059.16, 0
806997, 9.83, 0.1, 0.1, 0.0, 0.0, 0.059.21, 0
807262, 9.85, 0.1, 0.1, 0.0, 0.0, 0.059.11, 0
807385, 9.88, 0.1, 0.1, 0.0, 0.0, 0.059.11, 0
807601, 9.84, 0.1, 0.1, 0.0, 0.0, 0.059.11, 0
807890, 9.84, 0.1, 0.1, 0.0, 0.0, 0.059.21, 0
808137, 9.85, 0.1, 0.1, 0.0, 0.0, 0.059.07, 0
808273, 9.78, 0.1, 0.1, 0.0, 0.0, 0.059.16, 0
808566, 9.84, 0.1, 0.1, 0.0, 0.0, 0.059.16, 0
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00.0, 0
809028, 9.87, 0.1, 0.1, 0.0, 0.0, 0.059.21, 0
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00.0, 0
809565, 9.92, 0.1, 0.1, 0.0, 0.0, 0.059.21, 0
809688, 9.86, 0.1, 0.1, 0.0, 0.0, 0.059.11, 0
809905, 9.9, 0.1, 0.1, 0.0, 0.0, 0.059.25, 0
810121, 9.84, 0.1, 0.1, 0.0, 0.0, 0.059.21, 0
810336, 9.88, 0.1, 0.1, 0.0, 0.0, 0.059.16, 0
810459, 9.87, 0.1, 0.1, 0.0, 0.0, 0.059.16, 0
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00.0, 0
811004, 9.83, 0.1, 0.1, 0.0, 0.0, 0.059.07, 0
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00.0, 0
811530, 9.9, 0.1, 0.1, 0.0, 0.0, 0.059.21, 0
811654, 9.84, 0.1, 0.1, 0.0, 0.0, 0.059.21, 0
811950, 9.9, 0.1, 0.1, 0.0, 0.0, 0.059.16, 0
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00.0, 0
812409, 9.82, 0.1, 0.1, 0.0, 0.0, 0.059.16, 0
812536, 9.83, 0.1, 0.1, 0.0, 0.0, 0.059.25, 0
812825, 9.9, 0.1, 0.1, 0.0, 0.0, 0.059.25, 0
813042, 9.91, 0.1, 0.1, 0.0, 0.0, 0.059.21, 0
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00.0, 0
813391, 9.82, 0.1, 0.1, 0.0, 0.0, 0.059.25, 0
813608, 9.84, 0.1, 0.1, 0.0, 0.0, 0.059.25, 0
813901, 9.83, 0.1, 0.1, 0.0, 0.0, 0.059.25, 0
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00.0, 0
814358, 9.85, 0.1, 0.1, 0.0, 0.0, 0.059.25, 0
814485, 9.87, 0.1, 0.1, 0.0, 0.0, 0.059.25, 0
814774, 9.91, 0.1, 0.1, 0.0, 0.0, 0.059.25, 0
814989, 9.85, 0.1, 0.1, 0.0, 0.0, 0.059.21, 0
815252, 9.83, 0.1, 0.1, 0.0, 0.0, 0.059.11, 0
815381, 9.82, 0.1, 0.1, 0.0, 0.0, 0.059.25, 0
815593, 9.84, 0.1, 0.1, 0.0, 0.0, 0.059.3, 0
815810, 9.84, 0.1, 0.1, 0.0, 0.0, 0.059.25, 0
816146, 9.89, 0.1, 0.1, 0.0, 0.0, 0.059.3, 0
816273, 9.89, 0.1, 0.1, 0.0, 0.0, 0.059.21, 0
816566, 9.85, 0.1, 0.1, 0.0, 0.0, 0.059.25, 0
816704, 9.81, 0.1, 0.1, 0.0, 0.0, 0.059.16, 0
816904, 9.82, 0.1, 0.1, 0.0, 0.0, 0.059.3, 0
817030, 9.86, 0.1, 0.1, 0.0, 0.0, 0.059.21, 0
817257, 9.88, 0.1, 0.1, 0.0, 0.0, 0.059.3, 0
817455, 9.86, 0.1, 0.1, 0.0, 0.0, 0.059.35, 0
817582, 9.87, 0.1, 0.1, 0.0, 0.0, 0.059.3, 0
817795, 9.8, 0.1, 0.1, 0.0, 0.0, 0.059.35, 0
817994, 9.9, 0.1, 0.1, 0.0, 0.0, 0.059.21, 0
818187, 9.83, 0.1, 0.1, 0.0, 0.0, 0.059.25, 0
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00.0, 0
818661, 9.87, 0.1, 0.1, 0.0, 0.0, 0.059.25, 0
818883, 9.86, 0.1, 0.1, 0.0, 0.0, 0.059.3, 0
819174, 9.86, 0.1, 0.1, 0.0, 0.0, 0.059.35, 0
819393, 9.87, 0.1, 0.1, 0.0, 0.0, 0.059.16, 0
819610, 9.85, 0.1, 0.1, 0.0, 0.0, 0.059.3, 0
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00.0, 0
820074, 9.89, 0.1, 0.1, 0.0, 0.0, 0.059.3, 0
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00.0, 0
820603, 9.79, 0.1, 0.1, 0.0, 0.0, 0.059.25, 0
820802, 9.85, 0.1, 0.1, 0.0, 0.0, 0.059.25, 0
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00.0, 0
821263, 9.8, 0.1, 0.1, 0.0, 0.0, 0.059.35, 0
821404, 9.87, 0.1, 0.1, 0.0, 0.0, 0.059.4, 0
821601, 9.79, 0.1, 0.1, 0.0, 0.0, 0.059.25, 0
821728, 9.85, 0.1, 0.1, 0.0, 0.0, 0.059.25, 0
822017, 9.88, 0.1, 0.1, 0.0, 0.0, 0.059.25, 0
822170, 9.86, 0.1, 0.1, 0.0, 0.0, 0.059.3, 0
822377, 9.84, 0.1, 0.1, 0.0, 0.0, 0.059.35, 0
822504, 9.84, 0.1, 0.1, 0.0, 0.0, 0.059.35, 0
822792, 9.8, 0.1, 0.1, 0.0, 0.0, 0.059.35, 0
823009, 9.87, 0.1, 0.1, 0.0, 0.0, 0.059.3, 0
823130, 9.88, 0.1, 0.1, 0.0, 0.0, 0.059.25, 0
823339, 9.84, 0.1, 0.1, 0.0, 0.0, 0.059.25, 0
823477, 9.86, 0.1, 0.1, 0.0, 0.0, 0.059.49, 0
823678, 9.9, 0.1, 0.1, 0.0, 0.0, 0.059.25, 0
823877, 9.84, 0.1, 0.1, 0.0, 0.0, 0.059.3, 0
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00.0, 0
824329, 9.89, 0.1, 0.1, 0.0, 0.0, 0.059.3, 0
824470, 9.81, 0.1, 0.1, 0.0, 0.0, 0.059.25, 0
824667, 9.9, 0.1, 0.1, 0.0, 0.0, 0.059.4, 0
824796, 9.88, 0.1, 0.1, 0.0, 0.0, 0.059.3, 0
825085, 9.85, 0.1, 0.1, 0.0, 0.0, 0.059.4, 0
825240, 9.82, 0.1, 0.1, 0.0, 0.0, 0.059.35, 0
825438, 9.84, 0.1, 0.1, 0.0, 0.0, 0.059.4, 0
825637, 9.86, 0.1, 0.1, 0.0, 0.0, 0.059.4, 0
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00.0, 0
826103, 9.81, 0.1, 0.1, 0.0, 0.0, 0.059.3, 0
826320, 9.84, 0.1, 0.1, 0.0, 0.0, 0.059.35, 0
826444, 9.86, 0.1, 0.1, 0.0, 0.0, 0.059.44, 0
826661, 9.88, 0.1, 0.1, 0.0, 0.0, 0.059.35, 0
826950, 9.82, 0.1, 0.1, 0.0, 0.0, 0.059.4, 0
827161, 9.79, 0.1, 0.1, 0.0, 0.0, 0.059.35, 0
827308, 9.9, 0.1, 0.1, 0.0, 0.0, 0.059.35, 0
827527, 9.9, 0.1, 0.1, 0.0, 0.0, 0.059.3, 0
827744, 9.85, 0.1, 0.1, 0.0, 0.0, 0.059.35, 0
827957, 9.85, 0.1, 0.1, 0.0, 0.0, 0.059.44, 0
828144, 9.86, 0.1, 0.1, 0.0, 0.0, 0.059.44, 0
828470, 9.82, 0.1, 0.1, 0.0, 0.0, 0.059.3, 0
828687, 9.87, 0.1, 0.1, 0.0, 0.0, 0.059.35, 0
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00.0, 0
829134, 9.82, 0.1, 0.1, 0.0, 0.0, 0.059.4, 0
829356, 9.84, 0.1, 0.1, 0.0, 0.0, 0.059.3, 0
829644, 9.88, 0.1, 0.1, 0.0, 0.0, 0.059.4, 0
829861, 9.93, 0.1, 0.1, 0.0, 0.0, 0.059.35, 0
829998, 9.8, 0.1, 0.1, 0.0, 0.0, 0.059.4, 0
830178, 9.88, 0.1, 0.1, 0.0, 0.0, 0.059.44, 0
830321, 9.79, 0.1, 0.1, 0.0, 0.0, 0.059.35, 0
830535, 9.9, 0.1, 0.1, 0.0, 0.0, 0.059.35, 0
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00.0, 0
831152, 9.88, 0.1, 0.1, 0.0, 0.0, 0.059.3, 0
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00.0, 0
831605, 9.85, 0.1, 0.1, 0.0, 0.0, 0.059.44, 0
831729, 9.89, 0.1, 0.1, 0.0, 0.0, 0.059.44, 0
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00.0, 0
832180, 9.83, 0.1, 0.1, 0.0, 0.0, 0.059.35, 0
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00.0, 0
832738, 9.84, 0.1, 0.1, 0.0, 0.0, 0.059.44, 0
832952, 9.85, 0.1, 0.1, 0.0, 0.0, 0.059.35, 0
833139, 9.84, 0.1, 0.1, 0.0, 0.0, 0.059.49, 0
833383, 9.88, 0.1, 0.1, 0.0, 0.0, 0.059.49, 0
833583, 9.86, 0.1, 0.1, 0.0, 0.0, 0.059.44, 0
833706, 9.87, 0.1, 0.1, 0.0, 0.0, 0.059.44, 0
833923, 9.87, 0.1, 0.1, 0.0, 0.0, 0.059.35, 0
834134, 9.85, 0.1, 0.1, 0.0, 0.0, 0.059.35, 0
834352, 9.88, 0.1, 0.1, 0.0, 0.0, 0.059.4, 0
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00.0, 0
834895, 9.82, 0.1, 0.1, 0.0, 0.0, 0.059.4, 0
835153, 9.85, 0.1, 0.1, 0.0, 0.0, 0.059.44, 0
835292, 9.89, 0.1, 0.1, 0.0, 0.0, 0.059.44, 0
835490, 9.76, 0.1, 0.1, 0.0, 0.0, 0.059.4, 0
835689, 9.89, 0.1, 0.1, 0.0, 0.0, 0.059.49, 0
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00.0, 0
836148, 9.85, 0.1, 0.1, 0.0, 0.0, 0.059.54, 0
836368, 9.92, 0.1, 0.1, 0.0, 0.0, 0.059.4, 0
836506, 9.87, 0.1, 0.1, 0.0, 0.0, 0.059.44, 0
836705, 9.86, 0.1, 0.1, 0.0, 0.0, 0.059.49, 0
836904, 9.78, 0.1, 0.1, 0.0, 0.0, 0.059.49, 0
837046, 9.8, 0.1, 0.1, 0.0, 0.0, 0.059.44, 0
837262, 9.88, 0.1, 0.1, 0.0, 0.0, 0.059.44, 0
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00.0, 0
837731, 9.85, 0.1, 0.1, 0.0, 0.0, 0.059.35, 0
837944, 9.9, 0.1, 0.1, 0.0, 0.0, 0.059.49, 0
838171, 9.83, 0.1, 0.1, 0.0, 0.0, 0.059.4, 0
838375, 9.89, 0.1, 0.1, 0.0, 0.0, 0.059.4, 0
838517, 9.87, 0.1, 0.1, 0.0, 0.0, 0.059.44, 0
838714, 9.88, 0.1, 0.1, 0.0, 0.0, 0.059.49, 0
838841, 9.85, 0.1, 0.1, 0.0, 0.0, 0.059.4, 0
