Time (ms), Altitude (m), Pressure (Pa), Temperature (degC), Packet Error
26747, -8.74, 101430.0, 19.38, 0
27068, -8.82, 101431.0, 19.4, 0
27290, -8.74, 101430.0, 19.41, 0
27506, -8.74, 101430.0, 19.43, 0
27936, -8.65, 101429.0, 19.46, 0
28362, -8.65, 101429.0, 19.5, 0
28789, -8.49, 101427.0, 19.53, 0
29219, -8.65, 101429.0, 19.56, 0
29656, -8.57, 101428.0, 19.59, 0
30084, -8.82, 101431.0, 19.62, 0
30515, -8.74, 101430.0, 19.65, 0
30949, -8.41, 101426.0, 19.68, 0
31378, -8.57, 101428.0, 19.72, 0
31804, -8.57, 101428.0, 19.75, 0
32236, -8.49, 101427.0, 19.78, 0
32668, -8.41, 101426.0, 19.81, 0
33098, -8.82, 101431.0, 19.84, 0
33535, -8.49, 101427.0, 19.87, 0
33963, -8.49, 101427.0, 19.9, 0
34287, -8.49, 101427.0, 19.92, 0
34506, -8.41, 101426.0, 19.94, 0
34934, -8.65, 101429.0, 19.97, 0
35255, -8.49, 101427.0, 19.99, 0
35472, -8.49, 101427.0, 20.0, 0
35686, -8.65, 101429.0, 20.01, 0
36122, -8.41, 101426.0, 20.04, 0
36553, -8.49, 101427.0, 20.07, 0
36981, -8.41, 101426.0, 20.1, 0
37414, -8.41, 101426.0, 20.13, 0
37738, -8.49, 101427.0, 20.15, 0
38273, -8.57, 101428.0, 20.18, 0
38699, -8.49, 101427.0, 20.21, 0
39130, -8.41, 101426.0, 20.24, 0
39557, -8.32, 101425.0, 20.28, 0
39989, -8.41, 101426.0, 20.31, 0
40421, -8.32, 101425.0, 20.33, 0
40851, -8.49, 101427.0, 20.36, 0
41173, -8.41, 101426.0, 20.38, 0
41391, -8.32, 101425.0, 20.4, 0
41610, -8.41, 101426.0, 20.42, 0
42039, -8.24, 101424.0, 20.44, 0
42469, -8.41, 101426.0, 20.47, 0
42790, -8.32, 101425.0, 20.49, 0
43006, -8.49, 101427.0, 20.51, 0
43436, -8.24, 101424.0, 20.54, 0
43870, -8.16, 101423.0, 20.56, 0
44300, -8.49, 101427.0, 20.59, 0
44967, -8.41, 101426.0, 20.63, 0
45399, -8.32, 101425.0, 20.66, 0
45830, -8.24, 101424.0, 20.69, 0
46261, -8.24, 101424.0, 20.72, 0
46688, -8.32, 101425.0, 20.75, 0
47119, -8.24, 101424.0, 20.77, 0
47551, -8.32, 101425.0, 20.8, 0
47981, -8.24, 101424.0, 20.83, 0
48410, -8.24, 101424.0, 20.85, 0
48848, -8.16, 101423.0, 20.88, 0
49277, -8.24, 101424.0, 20.91, 0
49705, -8.24, 101424.0, 20.93, 0
50135, -8.16, 101423.0, 20.96, 0
50562, -8.16, 101423.0, 20.99, 0
50989, -8.24, 101424.0, 21.01, 0
51105, -8.16, 101423.0, 21.02, 0
51441, -7.99, 101421.0, 21.01, 0
51875, -8.16, 101423.0, 21.06, 0
52314, -8.07, 101422.0, 21.09, 0
52740, -8.16, 101423.0, 21.12, 0
53061, -8.07, 101422.0, 21.14, 0
53278, -8.24, 101424.0, 21.15, 0
53493, -8.16, 101423.0, 21.16, 0
53926, -8.16, 101423.0, 21.19, 0
54251, -8.16, 101423.0, 21.21, 0
54462, -8.16, 101423.0, 21.22, 0
54899, -8.16, 101423.0, 21.25, 0
55327, -7.91, 101420.0, 21.27, 0
55653, -7.99, 101421.0, 21.29, 0
55873, -7.99, 101421.0, 21.3, 0
56303, -8.07, 101422.0, 21.33, 0
56626, -8.07, 101422.0, 21.35, 0
56843, -7.99, 101421.0, 21.36, 0
57270, -8.07, 101422.0, 21.39, 0
57700, -7.91, 101420.0, 21.41, 0
58134, -7.91, 101420.0, 21.43, 0
58562, -7.91, 101420.0, 21.46, 0
58882, -8.07, 101422.0, 21.48, 0
59100, -7.91, 101420.0, 21.49, 0
59313, -7.82, 101419.0, 21.5, 0
59751, -8.07, 101422.0, 21.53, 0
60180, -7.91, 101420.0, 21.55, 0
60503, -7.91, 101420.0, 21.57, 0
60719, -7.82, 101419.0, 21.58, 0
61147, -7.74, 101418.0, 21.61, 0
61576, -7.91, 101420.0, 21.63, 0
62010, -7.99, 101421.0, 21.65, 0
62438, -7.82, 101419.0, 21.68, 0
62870, -7.82, 101419.0, 21.7, 0
63304, -7.99, 101421.0, 21.73, 0
63734, -7.82, 101419.0, 21.75, 0
64056, -7.99, 101421.0, 21.77, 0
64273, -7.91, 101420.0, 21.78, 0
64381, -7.91, 101420.0, 21.79, 0
64919, -7.82, 101419.0, 21.8, 0
65351, -7.99, 101421.0, 21.83, 0
65570, -7.91, 101420.0, 21.84, 0
65803, -7.91, 101420.0, 21.85, 0
66019, -7.82, 101419.0, 21.87, 0
66447, -7.82, 101419.0, 21.89, 0
66883, -7.82, 101419.0, 21.92, 0
67316, -7.74, 101418.0, 21.94, 0
67745, -7.74, 101418.0, 21.96, 0
68176, -7.74, 101418.0, 21.98, 0
68613, -7.99, 101421.0, 22.01, 0
69041, -7.91, 101420.0, 22.03, 0
69470, -7.91, 101420.0, 22.05, 0
69902, -7.74, 101418.0, 22.07, 0
70330, -7.91, 101420.0, 22.1, 0
70652, -7.74, 101418.0, 22.11, 0
70868, -7.82, 101419.0, 22.12, 0
71297, -7.82, 101419.0, 22.14, 0
71621, -7.57, 101416.0, 22.16, 0
71837, -7.82, 101419.0, 22.17, 0
72268, -7.57, 101416.0, 22.19, 0
72696, -7.57, 101416.0, 22.21, 0
73128, -7.74, 101418.0, 22.24, 0
73555, -7.66, 101417.0, 22.26, 0
73879, -7.74, 101418.0, 22.27, 0
74095, -7.82, 101419.0, 22.28, 0
74525, -7.49, 101415.0, 22.31, 0
74953, -7.74, 101418.0, 22.33, 0
75386, -7.82, 101419.0, 22.35, 0
75817, -7.74, 101418.0, 22.37, 0
76137, -7.66, 101417.0, 22.39, 0
76354, -7.74, 101418.0, 22.39, 0
76567, -7.74, 101418.0, 22.41, 0
77000, -7.66, 101417.0, 22.42, 0
77431, -7.74, 101418.0, 22.45, 0
77653, -7.49, 101415.0, 22.45, 0
78202, -7.91, 101420.0, 22.47, 0
78635, -7.74, 101418.0, 22.5, 0
79066, -7.66, 101417.0, 22.52, 0
79391, -7.91, 101420.0, 22.54, 0
79606, -7.66, 101417.0, 22.55, 0
80038, -7.66, 101417.0, 22.57, 0
80467, -7.66, 101417.0, 22.59, 0
80896, -7.82, 101419.0, 22.61, 0
81330, -7.57, 101416.0, 22.63, 0
81760, -7.57, 101416.0, 22.65, 0
82084, -7.74, 101418.0, 22.66, 0
82300, -7.66, 101417.0, 22.67, 0
82728, -7.66, 101417.0, 22.69, 0
83159, -7.66, 101417.0, 22.71, 0
83592, -7.66, 101417.0, 22.73, 0
84018, -7.57, 101416.0, 22.76, 0
84339, -7.74, 101418.0, 22.77, 0
84561, -7.57, 101416.0, 22.78, 0
84773, -7.66, 101417.0, 22.79, 0
85203, -7.74, 101418.0, 22.81, 0
85635, -7.74, 101418.0, 22.82, 0
86064, -7.74, 101418.0, 22.84, 0
86502, -7.66, 101417.0, 22.86, 0
86932, -7.66, 101417.0, 22.88, 0
87361, -7.66, 101417.0, 22.9, 0
87790, -7.57, 101416.0, 22.92, 0
88220, -7.66, 101417.0, 22.94, 0
88651, -7.74, 101418.0, 22.96, 0
89077, -7.57, 101416.0, 22.98, 0
89504, -7.57, 101416.0, 23.0, 0
89936, -7.57, 101416.0, 23.01, 0
90367, -7.66, 101417.0, 23.03, 0
90794, -7.74, 101418.0, 23.05, 0
90902, -7.66, 101417.0, 23.06, 0
91256, -7.41, 101414.0, 23.04, 0
91687, -7.57, 101416.0, 23.08, 0
92120, -7.66, 101417.0, 23.11, 0
92548, -7.49, 101415.0, 23.13, 0
92974, -7.66, 101417.0, 23.15, 0
93406, -7.49, 101415.0, 23.17, 0
93837, -7.49, 101415.0, 23.19, 0
94265, -7.49, 101415.0, 23.2, 0
94696, -7.49, 101415.0, 23.22, 0
95123, -7.66, 101417.0, 23.24, 0
95554, -7.41, 101414.0, 23.26, 0
95986, -7.57, 101416.0, 23.28, 0
96414, -7.49, 101415.0, 23.3, 0
96845, -7.57, 101416.0, 23.32, 0
97278, -7.41, 101414.0, 23.33, 0
97709, -7.57, 101416.0, 23.35, 0
98136, -7.49, 101415.0, 23.37, 0
98568, -7.49, 101415.0, 23.39, 0
99000, -7.41, 101414.0, 23.41, 0
99428, -7.57, 101416.0, 23.42, 0
99864, -7.57, 101416.0, 23.44, 0
100292, -7.32, 101413.0, 23.46, 0
100614, -7.49, 101415.0, 23.47, 0
100833, -7.57, 101416.0, 23.48, 0
101260, -7.66, 101417.0, 23.5, 0
101685, -7.57, 101416.0, 23.52, 0
102112, -7.49, 101415.0, 23.53, 0
102436, -7.57, 101416.0, 23.55, 0
102654, -7.24, 101412.0, 23.55, 0
103081, -7.57, 101416.0, 23.57, 0
103402, -7.49, 101415.0, 23.58, 0
103621, -7.41, 101414.0, 23.59, 0
103834, -7.49, 101415.0, 23.6, 0
104157, -7.32, 101413.0, 23.62, 0
104508, -7.41, 101414.0, 23.6, 0
104723, -7.49, 101415.0, 23.62, 0
105150, -7.49, 101415.0, 23.65, 0
105584, -7.66, 101417.0, 23.67, 0
106012, -7.41, 101414.0, 23.69, 0
106333, -7.32, 101413.0, 23.7, 0
106552, -7.57, 101416.0, 23.7, 0
106765, -7.41, 101414.0, 23.72, 0
107203, -7.49, 101415.0, 23.73, 0
107634, -7.49, 101415.0, 23.75, 0
107960, -7.41, 101414.0, 23.76, 0
108176, -7.57, 101416.0, 23.76, 0
108607, -7.41, 101414.0, 23.78, 0
109036, -7.41, 101414.0, 23.8, 0
109466, -7.49, 101415.0, 23.81, 0
109898, -7.41, 101414.0, 23.83, 0
110326, -7.41, 101414.0, 23.85, 0
110757, -7.41, 101414.0, 23.86, 0
111078, -7.49, 101415.0, 23.87, 0
111295, -7.32, 101413.0, 23.88, 0
111515, -7.41, 101414.0, 23.89, 0
111941, -7.41, 101414.0, 23.9, 0
112369, -7.41, 101414.0, 23.92, 0
112802, -7.57, 101416.0, 23.93, 0
113227, -7.49, 101415.0, 23.95, 0
113661, -7.41, 101414.0, 23.97, 0
114093, -7.41, 101414.0, 23.98, 0
114525, -7.24, 101412.0, 23.99, 0
114953, -7.57, 101416.0, 24.01, 0
115385, -7.49, 101415.0, 24.02, 0
115811, -7.24, 101412.0, 24.04, 0
116244, -7.32, 101413.0, 24.06, 0
116674, -7.32, 101413.0, 24.07, 0
116999, -7.41, 101414.0, 24.08, 0
117215, -7.32, 101413.0, 24.09, 0
117651, -7.49, 101415.0, 24.06, 0
118079, -7.41, 101414.0, 24.11, 0
118510, -7.41, 101414.0, 24.13, 0
118944, -7.16, 101411.0, 24.15, 0
119280, -7.49, 101415.0, 24.16, 0
119713, -7.57, 101416.0, 24.17, 0
120143, -7.24, 101412.0, 24.19, 0
120577, -7.32, 101413.0, 24.2, 0
120897, -7.41, 101414.0, 24.21, 0
121113, -7.41, 101414.0, 24.22, 0
121326, -7.24, 101412.0, 24.23, 0
121763, -7.41, 101414.0, 24.25, 0
122191, -7.32, 101413.0, 24.26, 0
122627, -7.32, 101413.0, 24.27, 0
123055, -7.41, 101414.0, 24.29, 0
123485, -7.49, 101415.0, 24.3, 0
123917, -7.32, 101413.0, 24.32, 0
124241, -7.24, 101412.0, 24.33, 0
124453, -7.32, 101413.0, 24.34, 0
124885, -7.24, 101412.0, 24.35, 0
125205, -7.49, 101415.0, 24.36, 0
125422, -7.32, 101413.0, 24.37, 0
125638, -7.24, 101412.0, 24.38, 0
126071, -7.24, 101412.0, 24.39, 0
126497, -7.32, 101413.0, 24.41, 0
126924, -7.24, 101412.0, 24.42, 0
127347, -7.24, 101412.0, 24.44, 0
127559, -7.32, 101413.0, 24.44, 0
127993, -7.24, 101412.0, 24.46, 0
128423, -7.32, 101413.0, 24.47, 0
128854, -7.24, 101412.0, 24.49, 0
129284, -7.16, 101411.0, 24.5, 0
129719, -7.32, 101413.0, 24.51, 0
130039, -7.32, 101413.0, 24.52, 0
130254, -7.24, 101412.0, 24.53, 0
130471, -7.32, 101413.0, 24.54, 0
130800, -7.24, 101412.0, 24.54, 0
131333, -7.32, 101413.0, 24.54, 0
131658, -7.41, 101414.0, 24.57, 0
131871, -7.24, 101412.0, 24.58, 0
132300, -7.16, 101411.0, 24.59, 0
132727, -7.16, 101411.0, 24.61, 0
133162, -7.24, 101412.0, 24.62, 0
133593, -7.16, 101411.0, 24.63, 0
134021, -7.16, 101411.0, 24.64, 0
134455, -7.32, 101413.0, 24.66, 0
134891, -7.16, 101411.0, 24.67, 0
135322, -7.24, 101412.0, 24.69, 0
135649, -7.41, 101414.0, 24.69, 0
135863, -7.24, 101412.0, 24.7, 0
136294, -7.24, 101412.0, 24.72, 0
136728, -6.99, 101409.0, 24.73, 0
137048, -7.24, 101412.0, 24.74, 0
137265, -7.24, 101412.0, 24.74, 0
137481, -7.32, 101413.0, 24.75, 0
137913, -7.32, 101413.0, 24.76, 0
138341, -6.99, 101409.0, 24.78, 0
138774, -7.24, 101412.0, 24.79, 0
139203, -7.16, 101411.0, 24.8, 0
139525, -7.16, 101411.0, 24.81, 0
139741, -7.24, 101412.0, 24.82, 0
140173, -7.07, 101410.0, 24.83, 0
140601, -7.16, 101411.0, 24.85, 0
141033, -7.07, 101410.0, 24.86, 0
141464, -7.16, 101411.0, 24.87, 0
141897, -7.24, 101412.0, 24.89, 0
142329, -6.99, 101409.0, 24.9, 0
142652, -7.07, 101410.0, 24.91, 0
142869, -7.07, 101410.0, 24.92, 0
143298, -7.24, 101412.0, 24.93, 0
143732, -7.07, 101410.0, 24.94, 0
144058, -7.32, 101413.0, 24.95, 0
144599, -6.91, 101408.0, 24.95, 0
145027, -6.99, 101409.0, 24.97, 0
145347, -6.99, 101409.0, 24.98, 0
145562, -6.99, 101409.0, 24.99, 0
145781, -7.32, 101413.0, 25.0, 0
146208, -7.07, 101410.0, 25.01, 0
146636, -7.24, 101412.0, 25.02, 0
147068, -7.24, 101412.0, 25.04, 0
147499, -7.07, 101410.0, 25.05, 0
147927, -6.99, 101409.0, 25.06, 0
148360, -6.99, 101409.0, 25.07, 0
148788, -7.07, 101410.0, 25.09, 0
149110, -6.99, 101409.0, 25.1, 0
149330, -6.99, 101409.0, 25.1, 0
149656, -6.91, 101408.0, 25.11, 0
149873, -7.07, 101410.0, 25.11, 0
150301, -7.07, 101410.0, 25.13, 0
150625, -7.07, 101410.0, 25.14, 0
150843, -7.16, 101411.0, 25.14, 0
151273, -6.99, 101409.0, 25.16, 0
151699, -7.07, 101410.0, 25.17, 0
152132, -7.24, 101412.0, 25.18, 0
152558, -6.99, 101409.0, 25.19, 0
152882, -7.07, 101410.0, 25.2, 0
153099, -6.91, 101408.0, 25.2, 0
153315, -7.07, 101410.0, 25.21, 0
153640, -7.07, 101410.0, 25.22, 0
153852, -6.91, 101408.0, 25.22, 0
154284, -6.99, 101409.0, 25.24, 0
154612, -6.91, 101408.0, 25.24, 0
154826, -6.91, 101408.0, 25.25, 0
155259, -7.24, 101412.0, 25.26, 0
155685, -6.91, 101408.0, 25.28, 0
156116, -7.07, 101410.0, 25.29, 0
156546, -6.99, 101409.0, 25.3, 0
156974, -6.99, 101409.0, 25.31, 0
157297, -6.99, 101409.0, 25.32, 0
157663, -6.91, 101408.0, 25.29, 0
157880, -7.07, 101410.0, 25.32, 0
158310, -6.99, 101409.0, 25.34, 0
158633, -6.91, 101408.0, 25.35, 0
158848, -7.07, 101410.0, 25.36, 0
159275, -7.07, 101410.0, 25.37, 0
159709, -7.16, 101411.0, 25.38, 0
160139, -6.99, 101409.0, 25.4, 0
160566, -7.24, 101412.0, 25.41, 0
160998, -6.99, 101409.0, 25.42, 0
161427, -6.99, 101409.0, 25.43, 0
161860, -7.07, 101410.0, 25.44, 0
162288, -7.07, 101410.0, 25.46, 0
162609, -7.07, 101410.0, 25.46, 0
162825, -6.99, 101409.0, 25.47, 0
163039, -7.16, 101411.0, 25.48, 0
163473, -6.99, 101409.0, 25.49, 0
163903, -6.99, 101409.0, 25.5, 0
164334, -7.24, 101412.0, 25.51, 0
164658, -7.07, 101410.0, 25.52, 0
164870, -6.99, 101409.0, 25.52, 0
165299, -7.24, 101412.0, 25.54, 0
165733, -7.07, 101410.0, 25.55, 0
166053, -6.99, 101409.0, 25.56, 0
166270, -7.07, 101410.0, 25.56, 0
166485, -7.16, 101411.0, 25.57, 0
166915, -7.07, 101410.0, 25.57, 0
167240, -7.07, 101410.0, 25.58, 0
167454, -6.99, 101409.0, 25.59, 0
168115, -6.99, 101409.0, 25.6, 0
168545, -6.99, 101409.0, 25.62, 0
168866, -6.99, 101409.0, 25.62, 0
169086, -6.91, 101408.0, 25.63, 0
169299, -6.91, 101408.0, 25.64, 0
169733, -6.99, 101409.0, 25.65, 0
170159, -6.74, 101406.0, 25.66, 0
170589, -6.91, 101408.0, 25.67, 0
171026, -7.07, 101410.0, 25.66, 0
171458, -6.99, 101409.0, 25.69, 0
171887, -6.91, 101408.0, 25.7, 0
172210, -7.16, 101411.0, 25.71, 0
172426, -6.91, 101408.0, 25.71, 0
172861, -7.24, 101412.0, 25.73, 0
173292, -6.99, 101409.0, 25.74, 0
173722, -7.16, 101411.0, 25.75, 0
174043, -6.91, 101408.0, 25.76, 0
174260, -6.99, 101409.0, 25.76, 0
174475, -6.91, 101408.0, 25.76, 0
174908, -6.82, 101407.0, 25.77, 0
175336, -6.91, 101408.0, 25.79, 0
175769, -6.91, 101408.0, 25.8, 0
176202, -6.82, 101407.0, 25.81, 0
176629, -6.91, 101408.0, 25.82, 0
177060, -6.91, 101408.0, 25.83, 0
177488, -6.74, 101406.0, 25.84, 0
177808, -6.99, 101409.0, 25.85, 0
178027, -6.99, 101409.0, 25.85, 0
178243, -6.82, 101407.0, 25.86, 0
178668, -6.99, 101409.0, 25.87, 0
179096, -6.91, 101408.0, 25.88, 0
179531, -6.99, 101409.0, 25.89, 0
179961, -6.82, 101407.0, 25.9, 0
180281, -6.82, 101407.0, 25.91, 0
180499, -6.99, 101409.0, 25.91, 0
180712, -6.91, 101408.0, 25.92, 0
181143, -6.91, 101408.0, 25.93, 0
181574, -6.82, 101407.0, 25.94, 0
182004, -6.91, 101408.0, 25.95, 0
182433, -6.91, 101408.0, 25.96, 0
182862, -6.91, 101408.0, 25.98, 0
183298, -6.74, 101406.0, 25.98, 0
183726, -6.82, 101407.0, 25.99, 0
183833, -6.82, 101407.0, 25.99, 0
184177, -6.91, 101408.0, 25.97, 0
184392, -6.74, 101406.0, 25.99, 0
184712, -6.82, 101407.0, 26.01, 0
184929, -6.82, 101407.0, 26.02, 0
185146, -6.74, 101406.0, 26.02, 0
185576, -6.74, 101406.0, 26.04, 0
186005, -6.91, 101408.0, 26.05, 0
186433, -6.82, 101407.0, 26.06, 0
186867, -6.74, 101406.0, 26.07, 0
187297, -6.74, 101406.0, 26.08, 0
187730, -6.99, 101409.0, 26.09, 0
188161, -7.07, 101410.0, 26.1, 0
188589, -6.91, 101408.0, 26.11, 0
189022, -6.82, 101407.0, 26.12, 0
189451, -6.82, 101407.0, 26.13, 0
189880, -6.82, 101407.0, 26.14, 0
190312, -6.66, 101405.0, 26.15, 0
190639, -6.99, 101409.0, 26.15, 0
190855, -6.74, 101406.0, 26.16, 0
191284, -6.82, 101407.0, 26.17, 0
191607, -6.82, 101407.0, 26.18, 0
191823, -6.82, 101407.0, 26.18, 0
192256, -6.99, 101409.0, 26.19, 0
192683, -6.99, 101409.0, 26.21, 0
193113, -6.91, 101408.0, 26.21, 0
193544, -6.91, 101408.0, 26.22, 0
193864, -6.91, 101408.0, 26.23, 0
194082, -6.66, 101405.0, 26.23, 0
194297, -6.82, 101407.0, 26.24, 0
194726, -6.74, 101406.0, 26.25, 0
195046, -6.74, 101406.0, 26.26, 0
195262, -6.99, 101409.0, 26.26, 0
195475, -6.82, 101407.0, 26.27, 0
195910, -6.74, 101406.0, 26.27, 0
196338, -6.99, 101409.0, 26.28, 0
196660, -6.66, 101405.0, 26.29, 0
196876, -6.91, 101408.0, 26.3, 0
197306, -6.91, 101408.0, 26.26, 0
197963, -6.74, 101406.0, 26.31, 0
198285, -6.82, 101407.0, 26.32, 0
198500, -6.91, 101408.0, 26.33, 0
198712, -6.99, 101409.0, 26.33, 0
199145, -6.74, 101406.0, 26.34, 0
199571, -6.66, 101405.0, 26.35, 0
199894, -6.82, 101407.0, 26.36, 0
200111, -6.91, 101408.0, 26.37, 0
200540, -6.82, 101407.0, 26.38, 0
200971, -6.91, 101408.0, 26.39, 0
201402, -6.82, 101407.0, 26.39, 0
201725, -6.74, 101406.0, 26.4, 0
201940, -6.74, 101406.0, 26.4, 0
202366, -6.91, 101408.0, 26.42, 0
202688, -6.99, 101409.0, 26.42, 0
202905, -6.82, 101407.0, 26.43, 0
203120, -6.99, 101409.0, 26.43, 0
203553, -6.74, 101406.0, 26.44, 0
203874, -6.91, 101408.0, 26.45, 0
204091, -6.74, 101406.0, 26.45, 0
204304, -6.91, 101408.0, 26.45, 0
204738, -6.91, 101408.0, 26.47, 0
205169, -6.82, 101407.0, 26.47, 0
205598, -6.74, 101406.0, 26.48, 0
206029, -6.82, 101407.0, 26.49, 0
206455, -6.74, 101406.0, 26.5, 0
206888, -6.82, 101407.0, 26.51, 0
207318, -6.74, 101406.0, 26.52, 0
207645, -6.74, 101406.0, 26.53, 0
207860, -6.82, 101407.0, 26.53, 0
208293, -6.82, 101407.0, 26.54, 0
208727, -6.58, 101404.0, 26.55, 0
209160, -6.82, 101407.0, 26.56, 0
209589, -6.66, 101405.0, 26.57, 0
209910, -6.99, 101409.0, 26.57, 0
210132, -6.91, 101408.0, 26.58, 0
210346, -6.66, 101405.0, 26.58, 0
210579, -6.74, 101406.0, 26.54, 0
210901, -6.91, 101408.0, 26.58, 0
211329, -6.66, 101405.0, 26.59, 0
211763, -6.82, 101407.0, 26.61, 0
212194, -6.82, 101407.0, 26.61, 0
212624, -6.58, 101404.0, 26.62, 0
213053, -6.82, 101407.0, 26.64, 0
213479, -6.74, 101406.0, 26.65, 0
213911, -6.74, 101406.0, 26.65, 0
214343, -6.74, 101406.0, 26.66, 0
214666, -6.66, 101405.0, 26.67, 0
214882, -6.74, 101406.0, 26.67, 0
215309, -6.66, 101405.0, 26.68, 0
215636, -6.82, 101407.0, 26.68, 0
215851, -6.66, 101405.0, 26.69, 0
216709, -6.74, 101406.0, 26.7, 0
217142, -6.58, 101404.0, 26.71, 0
217569, -6.82, 101407.0, 26.72, 0
217998, -6.82, 101407.0, 26.73, 0
218423, -6.74, 101406.0, 26.74, 0
218854, -6.74, 101406.0, 26.75, 0
219289, -6.66, 101405.0, 26.75, 0
219717, -6.74, 101406.0, 26.76, 0
220144, -6.66, 101405.0, 26.77, 0
220570, -6.74, 101406.0, 26.78, 0
220999, -6.82, 101407.0, 26.78, 0
221430, -6.74, 101406.0, 26.79, 0
221864, -6.74, 101406.0, 26.8, 0
222291, -6.58, 101404.0, 26.81, 0
222729, -6.66, 101405.0, 26.81, 0
