Time (ms), Altitude (m), Pressure (Pa), Temperature (degC), Packet Error
159818, -74.25, 102220.0, 28.4, 0
160140, -74.25, 102220.0, 28.41, 0
160473, -74.33, 102221.0, 28.41, 0
160686, -74.58, 102224.0, 28.41, 0
161000, -74.41, 102222.0, 28.42, 0
161214, -74.25, 102220.0, 28.42, 0
161635, -74.25, 102220.0, 28.43, 0
161855, -74.33, 102221.0, 28.42, 0
162388, -74.41, 102222.0, 28.43, 0
162702, -74.25, 102220.0, 28.44, 0
162908, -74.25, 102220.0, 28.44, 0
163336, -74.25, 102220.0, 28.44, 0
163557, -74.33, 102221.0, 28.44, 0
163877, -74.58, 102224.0, 28.45, 0
164197, -74.25, 102220.0, 28.45, 0
164411, -74.33, 102221.0, 28.46, 0
165051, -74.25, 102220.0, 28.47, 0
165269, -74.33, 102221.0, 28.47, 0
165588, -74.33, 102221.0, 28.47, 0
165907, -74.33, 102221.0, 28.47, 0
166122, -74.25, 102220.0, 28.47, 0
167192, -74.33, 102221.0, 28.49, 0
167832, -74.17, 102219.0, 28.49, 0
168256, -74.25, 102220.0, 28.5, 0
168472, -74.5, 102223.0, 28.5, 0
168796, -74.17, 102219.0, 28.5, 0
169116, -74.25, 102220.0, 28.51, 0
169543, -74.25, 102220.0, 28.51, 0
170617, -74.25, 102220.0, 28.52, 0
171254, -74.17, 102219.0, 28.53, 0
171572, -74.08, 102218.0, 28.54, 0
171679, -74.17, 102219.0, 28.54, 0
172000, -74.17, 102219.0, 28.51, 0
172217, -74.25, 102220.0, 28.53, 0
172863, -74.25, 102220.0, 28.54, 0
173502, -74.17, 102219.0, 28.55, 0
174143, -74.17, 102219.0, 28.56, 0
174461, -74.33, 102221.0, 28.56, 0
174676, -74.25, 102220.0, 28.57, 0
174994, -74.17, 102219.0, 28.57, 0
176287, -74.25, 102220.0, 28.58, 0
176924, -74.41, 102222.0, 28.59, 0
177247, -74.33, 102221.0, 28.59, 0
177677, -74.25, 102220.0, 28.59, 0
178317, -74.41, 102222.0, 28.6, 0
179390, -74.41, 102222.0, 28.61, 0
179607, -74.33, 102221.0, 28.61, 0
179929, -74.25, 102220.0, 28.62, 0
180246, -74.5, 102223.0, 28.62, 0
180458, -74.33, 102221.0, 28.62, 0
180679, -74.33, 102221.0, 28.62, 0
180999, -74.25, 102220.0, 28.63, 0
181216, -74.33, 102221.0, 28.63, 0
181750, -74.25, 102220.0, 28.63, 0
182071, -74.25, 102220.0, 28.64, 0
182715, -74.25, 102220.0, 28.64, 0
183032, -74.25, 102220.0, 28.65, 0
183248, -74.5, 102223.0, 28.65, 0
183562, -74.17, 102219.0, 28.65, 0
183777, -74.25, 102220.0, 28.66, 0
184103, -74.25, 102220.0, 28.66, 0
184529, -74.25, 102220.0, 28.66, 0
184849, -74.2478256225586, 102220.0, 28.40999984741211, 1
185425, -74.08, 102218.0, 28.65, 0
186498, -74.25, 102220.0, 28.68, 0
186812, -74.33, 102221.0, 28.68, 0
187027, -74.17, 102219.0, 28.69, 0
187452, -74.17, 102219.0, 28.69, 0
187672, -74.08, 102218.0, 28.69, 0
187992, -74.25, 102220.0, 28.7, 0
188845, -74.25, 102220.0, 28.71, 0
189063, -74.08, 102218.0, 28.7, 0
189603, -74.25, 102220.0, 28.71, 0
189923, -74.25, 102220.0, 28.72, 0
190137, -74.25, 102220.0, 28.72, 0
190455, -74.17, 102219.0, 28.72, 0
190669, -74.33, 102221.0, 28.72, 0
190986, -74.25, 102220.0, 28.73, 0
191202, -74.08, 102218.0, 28.73, 0
191838, -74.25, 102220.0, 28.74, 0
192157, -74.17, 102219.0, 28.74, 0
192372, -74.25, 102220.0, 28.74, 0
192690, -74.17, 102219.0, 28.75, 0
192906, -74.25, 102220.0, 28.75, 0
193125, -74.17, 102219.0, 28.75, 0
193658, -74.17, 102219.0, 28.76, 0
194301, -74.17, 102219.0, 28.76, 0
194520, -74.17, 102219.0, 28.76, 0
195056, -74.33, 102221.0, 28.77, 0
195272, -74.25, 102220.0, 28.77, 0
195807, -74.08, 102218.0, 28.78, 0
196128, -74.33, 102221.0, 28.78, 0
196772, -74.41, 102222.0, 28.79, 0
196989, -74.33, 102221.0, 28.79, 0
197312, -74.25, 102220.0, 28.79, 0
197629, -74.17, 102219.0, 28.8, 0
197846, -74.25, 102220.0, 28.8, 0
198169, -74.17, 102219.0, 28.8, 0
198573, -74.25, 102220.0, 28.79, 0
198788, -74.17, 102219.0, 28.8, 0
199430, -74.25, 102220.0, 28.82, 0
199751, -74.08, 102218.0, 28.82, 0
199963, -74.08, 102218.0, 28.82, 0
200601, -74.0, 102217.0, 28.83, 0
200920, -74.25, 102220.0, 28.83, 0
201136, -74.41, 102222.0, 28.83, 0
201457, -74.25, 102220.0, 28.84, 0
201670, -74.08, 102218.0, 28.84, 0
202737, -74.17, 102219.0, 28.85, 0
203276, -74.17, 102219.0, 28.85, 0
203490, -74.17, 102219.0, 28.86, 0
204129, -74.33, 102221.0, 28.86, 0
204443, -74.25, 102220.0, 28.87, 0
204657, -74.08, 102218.0, 28.87, 0
204978, -74.33, 102221.0, 28.87, 0
205196, -74.25, 102220.0, 28.87, 0
205728, -74.25, 102220.0, 28.88, 0
206047, -74.5, 102223.0, 28.88, 0
206262, -74.17, 102219.0, 28.88, 0
206903, -74.17, 102219.0, 28.89, 0
207444, -74.17, 102219.0, 28.89, 0
207659, -74.25, 102220.0, 28.89, 0
207976, -74.08, 102218.0, 28.9, 0
208181, -74.25, 102220.0, 28.9, 0
208502, -74.25, 102220.0, 28.9, 0
208717, -74.17, 102219.0, 28.9, 0
209035, -74.25, 102220.0, 28.91, 0
209243, -74.17, 102219.0, 28.91, 0
209564, -74.17, 102219.0, 28.91, 0
209778, -74.17, 102219.0, 28.91, 0
210101, -74.25, 102220.0, 28.91, 0
210526, -74.17, 102219.0, 28.92, 0
210844, -74.25, 102220.0, 28.92, 0
211057, -74.33, 102221.0, 28.92, 0
211271, -74.25, 102220.0, 28.92, 0
212035, -74.1651611328125, 102219.0, 10.460000038146973, 1
212246, -74.33, 102221.0, 28.92, 0
212569, -74.5, 102223.0, 28.93, 0
213207, -74.25, 102220.0, 28.94, 0
213528, -74.17, 102219.0, 28.94, 0
213954, -74.41, 102222.0, 28.94, 0
214174, -74.25, 102220.0, 28.94, 0
214495, -74.25, 102220.0, 28.95, 0
214815, -74.17, 102219.0, 28.95, 0
215027, -74.25, 102220.0, 28.96, 0
215247, -74.25, 102220.0, 28.95, 0
215566, -74.33, 102221.0, 28.96, 0
215783, -74.25, 102220.0, 28.96, 0
216319, -74.25, 102220.0, 28.97, 0
216638, -74.25, 102220.0, 28.97, 0
216854, -74.17, 102219.0, 28.97, 0
217071, -74.33, 102221.0, 28.97, 0
217391, -74.5, 102223.0, 28.98, 0
218030, -74.0, 102217.0, 28.98, 0
218888, -74.33, 102221.0, 28.99, 0
219206, -74.33, 102221.0, 28.99, 0
219418, -74.25, 102220.0, 28.99, 0
220059, -74.25, 102220.0, 29.0, 0
220272, -74.41, 102222.0, 29.0, 0
220596, -74.17, 102219.0, 29.0, 0
220913, -74.33, 102221.0, 29.01, 0
221127, -74.41, 102222.0, 29.01, 0
221346, -74.25, 102220.0, 29.01, 0
221879, -74.33, 102221.0, 29.02, 0
222101, -74.41, 102222.0, 29.01, 0
222418, -74.25, 102220.0, 29.02, 0
222736, -74.17, 102219.0, 29.03, 0
222950, -74.5, 102223.0, 29.03, 0
223170, -74.17, 102219.0, 29.03, 0
223706, -74.33, 102221.0, 29.03, 0
224346, -74.33, 102221.0, 29.04, 0
224665, -74.25, 102220.0, 29.04, 0
224990, -74.25, 102220.0, 29.02, 0
225204, -74.25, 102220.0, 29.03, 0
225849, -74.25, 102220.0, 29.05, 0
226487, -74.41, 102222.0, 29.06, 0
226911, -74.5, 102223.0, 29.06, 0
227555, -74.33, 102221.0, 29.07, 0
227873, -74.17, 102219.0, 29.07, 0
228305, -74.33, 102221.0, 29.07, 0
228943, -74.25, 102220.0, 29.08, 0
229163, -74.33, 102221.0, 29.08, 0
229697, -74.25, 102220.0, 29.09, 0
229918, -74.33, 102221.0, 29.08, 0
230451, -74.25, 102220.0, 29.09, 0
230667, -74.5, 102223.0, 29.09, 0
230991, -74.25, 102220.0, 29.1, 0
231309, -74.41, 102222.0, 29.1, 0
231525, -74.25, 102220.0, 29.1, 0
231839, -74.5, 102223.0, 29.1, 0
232056, -74.25, 102220.0, 29.1, 0
232375, -74.41, 102222.0, 29.11, 0
232593, -74.41, 102222.0, 29.11, 0
232910, -74.41, 102222.0, 29.11, 0
233125, -74.25, 102220.0, 29.11, 0
234627, -74.25, 102220.0, 29.12, 0
0, -1.0842021724855044e-19, 0.0, 0.0, 1
234941, -74.25, 102220.0, 29.12, 0
235157, -74.17, 102219.0, 29.13, 0
235478, -74.33, 102221.0, 29.13, 0
235692, -74.25, 102220.0, 29.13, 0
236016, -74.25, 102220.0, 29.13, 0
236442, -74.17, 102219.0, 29.14, 0
236760, -74.17, 102219.0, 29.14, 0
236974, -74.41, 102222.0, 29.14, 0
237831, -74.33, 102221.0, 29.15, 0
238078, -74.17, 102219.0, 29.1, 0
238502, -74.17, 102219.0, 29.14, 0
238720, -74.25, 102220.0, 29.14, 0
239042, -74.17, 102219.0, 29.15, 0
239259, -74.17, 102219.0, 29.15, 0
239794, -74.25, 102220.0, 29.16, 0
240649, -74.25, 102220.0, 29.17, 0
240965, -74.33, 102221.0, 29.17, 0
241181, -74.08, 102218.0, 29.17, 0
242036, -74.17, 102219.0, 29.18, 0
36490, -74.08, 102218.0, 26.18, 0
36807, -74.33, 102221.0, 26.24, 0
37020, -74.08, 102218.0, 26.26, 0
37341, -74.33, 102221.0, 26.28, 0
37555, -74.33, 102221.0, 26.3, 0
37770, -74.25, 102220.0, 26.31, 0
38310, -74.25, 102220.0, 26.34, 0
38627, -74.17, 102219.0, 26.35, 0
38840, -74.08, 102218.0, 26.36, 0
39155, -74.25, 102220.0, 26.38, 0
39371, -74.25, 102220.0, 26.39, 0
39694, -74.17, 102219.0, 26.4, 0
39907, -74.08, 102218.0, 26.41, 0
40127, -74.25, 102220.0, 26.41, 0
40661, -74.17, 102219.0, 26.43, 0
40976, -74.17, 102219.0, 26.45, 0
41191, -74.17, 102219.0, 26.46, 0
41512, -74.0, 102217.0, 26.47, 0
41725, -74.08, 102218.0, 26.47, 0
42363, -74.08, 102218.0, 26.5, 0
42900, -74.17, 102219.0, 26.51, 0
43224, -74.0, 102217.0, 26.49, 0
43439, -74.17, 102219.0, 26.52, 0
43867, -74.25, 102220.0, 26.54, 0
44507, -74.17, 102219.0, 26.56, 0
44827, -74.25, 102220.0, 26.57, 0
45256, -74.08, 102218.0, 26.59, 0
45577, -74.0, 102217.0, 26.6, 0
46003, -74.0, 102217.0, 26.61, 0
46862, -74.0, 102217.0, 26.64, 0
47282, -74.08, 102218.0, 26.65, 0
47597, -74.17, 102219.0, 26.67, 0
47813, -74.0, 102217.0, 26.67, 0
48132, -74.08, 102218.0, 26.68, 0
48565, -74.0, 102217.0, 26.69, 0
48882, -74.0, 102217.0, 26.7, 0
49093, -74.08, 102218.0, 26.71, 0
49948, -74.17, 102219.0, 26.73, 0
50586, -74.08, 102218.0, 26.75, 0
50900, -74.0, 102217.0, 26.76, 0
51115, -74.17, 102219.0, 26.76, 0
51539, -74.25, 102220.0, 26.78, 0
51758, -74.17, 102219.0, 26.78, 0
52079, -74.0, 102217.0, 26.79, 0
52397, -74.25, 102220.0, 26.8, 0
52610, -74.25, 102220.0, 26.81, 0
53253, -74.17, 102219.0, 26.83, 0
53472, -73.83, 102215.0, 26.83, 0
53793, -74.0, 102217.0, 26.84, 0
54114, -73.92, 102216.0, 26.85, 0
54543, -74.0, 102217.0, 26.86, 0
54859, -74.08, 102218.0, 26.87, 0
55075, -74.08, 102218.0, 26.88, 0
55715, -74.0, 102217.0, 26.9, 0
56039, -74.0, 102217.0, 26.9, 0
56380, -74.0, 102217.0, 26.88, 0
56807, -73.92, 102216.0, 26.92, 0
57029, -74.0, 102217.0, 26.92, 0
57241, -74.0, 102217.0, 26.93, 0
57456, -74.17, 102219.0, 26.94, 0
57881, -74.08, 102218.0, 26.96, 0
58959, -74.0, 102217.0, 26.98, 0
59173, -74.08, 102218.0, 26.99, 0
5411, -73.92, 102216.0, 26.58, 0
6051, -74.08, 102218.0, 26.63, 0
6369, -73.92, 102216.0, 26.65, 0
6588, -74.08, 102218.0, 26.66, 0
7224, -74.08, 102218.0, 26.69, 0
7539, -73.92, 102216.0, 26.7, 0
7754, -74.08, 102218.0, 26.71, 0
8073, -74.0, 102217.0, 26.72, 0
8504, -73.83, 102215.0, 26.74, 0
8818, -74.0, 102217.0, 26.75, 0
9033, -74.0, 102217.0, 26.76, 0
9459, -74.0, 102217.0, 26.77, 0
9780, -74.0, 102217.0, 26.78, 0
10209, -73.75, 102214.0, 26.79, 0
10527, -74.08, 102218.0, 26.81, 0
10744, -73.92, 102216.0, 26.81, 0
11063, -73.75, 102214.0, 26.82, 0
11274, -73.92, 102216.0, 26.83, 0
11597, -74.08, 102218.0, 26.84, 0
12027, -74.0, 102217.0, 26.85, 0
12669, -73.92, 102216.0, 26.88, 0
12987, -74.0, 102217.0, 26.88, 0
13314, -73.92, 102216.0, 26.89, 0
13632, -74.0, 102217.0, 26.83, 0
14164, -73.83, 102215.0, 26.91, 0
14806, -73.83, 102215.0, 26.94, 0
15449, -74.0, 102217.0, 26.96, 0
15769, -73.83, 102215.0, 26.97, 0
15983, -73.83, 102215.0, 26.98, 0
16301, -73.92, 102216.0, 26.99, 0
16514, -73.92, 102216.0, 26.99, 0
17372, -74.0, 102217.0, 27.02, 0
17694, -73.75, 102214.0, 27.03, 0
18121, -74.08, 102218.0, 27.05, 0
18441, -73.83, 102215.0, 27.06, 0
18873, -74.0, 102217.0, 27.07, 0
19189, -73.92, 102216.0, 27.08, 0
19405, -74.0, 102217.0, 27.09, 0
20041, -73.83, 102215.0, 27.11, 0
20259, -73.83, 102215.0, 27.11, 0
20584, -73.92, 102216.0, 27.12, 0
20803, -73.92, 102216.0, 27.12, 0
21121, -73.92, 102216.0, 27.14, 0
21978, -74.17, 102219.0, 27.17, 0
22197, -74.17, 102219.0, 27.17, 0
22515, -73.92, 102216.0, 27.19, 0
23156, -73.92, 102216.0, 27.2, 0
24231, -73.83, 102215.0, 27.24, 0
24870, -74.0, 102217.0, 27.26, 0
25941, -74.08, 102218.0, 27.29, 0
26582, -73.83, 102215.0, 27.32, 0
26693, -74.08, 102218.0, 27.32, 0
27019, -73.83, 102215.0, 27.3, 0
27659, -74.17, 102219.0, 27.35, 0
27974, -73.92, 102216.0, 27.36, 0
28189, -73.92, 102216.0, 27.37, 0
28508, -73.92, 102216.0, 27.37, 0
28725, -74.0, 102217.0, 27.38, 0
29365, -73.92, 102216.0, 27.4, 0
29582, -73.92, 102216.0, 27.41, 0
30119, -74.08, 102218.0, 27.43, 0
30437, -73.83, 102215.0, 27.44, 0
30652, -73.83, 102215.0, 27.44, 0
30871, -74.08, 102218.0, 27.45, 0
31192, -73.92, 102216.0, 27.46, 0
31510, -74.17, 102219.0, 27.47, 0
31721, -73.83, 102215.0, 27.48, 0
31939, -74.08, 102218.0, 27.48, 0
32475, -74.08, 102218.0, 27.5, 0
32694, -74.08, 102218.0, 27.51, 0
33013, -74.08, 102218.0, 27.52, 0
33330, -73.92, 102216.0, 27.53, 0
33544, -74.08, 102218.0, 27.54, 0
33764, -73.83, 102215.0, 27.54, 0
34085, -73.83, 102215.0, 27.55, 0
34305, -73.92, 102216.0, 27.56, 0
34625, -73.83, 102215.0, 27.57, 0
35263, -73.92, 102216.0, 27.59, 0
36124, -74.0, 102217.0, 27.62, 0
36442, -73.92, 102216.0, 27.63, 0
36658, -73.83, 102215.0, 27.63, 0
36874, -74.0, 102217.0, 27.64, 0
37196, -74.0, 102217.0, 27.65, 0
37514, -74.0, 102217.0, 27.67, 0
37727, -73.92, 102216.0, 27.67, 0
38368, -73.92, 102216.0, 27.69, 0
39009, -73.92, 102216.0, 27.71, 0
39332, -74.17, 102219.0, 27.72, 0
39976, -73.75, 102214.0, 27.74, 0
40218, -73.92, 102216.0, 27.7, 0
40646, -73.75, 102214.0, 27.75, 0
40865, -74.0, 102217.0, 27.76, 0
41404, -73.75, 102214.0, 27.78, 0
41723, -73.92, 102216.0, 27.79, 0
41935, -73.83, 102215.0, 27.8, 0
42254, -74.0, 102217.0, 27.81, 0
43117, -73.92, 102216.0, 27.84, 0
43433, -73.92, 102216.0, 27.85, 0
43650, -73.75, 102214.0, 27.85, 0
43967, -73.92, 102216.0, 27.86, 0
44182, -73.83, 102215.0, 27.87, 0
44822, -73.83, 102215.0, 27.89, 0
45039, -73.83, 102215.0, 27.89, 0
46221, -73.83, 102215.0, 27.93, 0
46440, -73.92, 102216.0, 27.94, 0
46977, -73.83, 102215.0, 27.96, 0
47295, -74.0, 102217.0, 27.96, 0
47509, -74.0, 102217.0, 27.97, 0
47726, -73.92, 102216.0, 27.97, 0
48267, -73.92, 102216.0, 27.99, 0
48909, -73.75, 102214.0, 28.01, 0
49224, -73.75, 102214.0, 28.02, 0
49439, -73.92, 102216.0, 28.03, 0
50206, -73.92, 102216.0, 28.05, 0
50634, -74.0, 102217.0, 28.06, 0
50850, -73.83, 102215.0, 28.07, 0
51172, -73.92, 102216.0, 28.08, 0
51496, -73.83, 102215.0, 28.09, 0
51924, -73.92, 102216.0, 28.1, 0
52243, -73.67, 102213.0, 28.11, 0
52456, -74.08, 102218.0, 28.12, 0
52673, -73.75, 102214.0, 28.12, 0
52994, -73.75, 102214.0, 28.14, 0
53211, -73.83, 102215.0, 28.14, 0
53551, -74.08, 102218.0, 28.12, 0
53769, -73.83, 102215.0, 28.14, 0
53980, -73.75, 102214.0, 28.15, 0
54295, -73.83, 102215.0, 28.17, 0
54510, -73.92, 102216.0, 28.18, 0
54933, -73.67, 102213.0, 28.19, 0
55154, -73.92, 102216.0, 28.19, 0
55474, -74.0, 102217.0, 28.2, 0
55795, -74.0, 102217.0, 28.21, 0
56008, -73.92, 102216.0, 28.22, 0
57079, -73.92, 102216.0, 28.25, 0
57719, -74.0, 102217.0, 28.27, 0
58038, -73.83, 102215.0, 28.28, 0
58468, -73.83, 102215.0, 28.29, 0
58687, -73.92, 102216.0, 28.29, 0
59008, -74.0, 102217.0, 28.3, 0
59226, -73.75, 102214.0, 28.31, 0
59546, -73.92, 102216.0, 28.32, 0
59764, -73.75, 102214.0, 28.32, 0
60086, -73.92, 102216.0, 28.33, 0
60304, -73.83, 102215.0, 28.34, 0
60626, -73.75, 102214.0, 28.35, 0
61262, -73.75, 102214.0, 28.37, 0
62337, -73.83, 102215.0, 28.4, 0
62977, -73.75, 102214.0, 28.41, 0
63621, -73.83, 102215.0, 28.43, 0
63836, -73.83, 102215.0, 28.43, 0
64371, -73.83, 102215.0, 28.45, 0
64587, -74.0, 102217.0, 28.45, 0
65122, -73.92, 102216.0, 28.47, 0
65342, -73.83, 102215.0, 28.47, 0
66092, -73.92, 102216.0, 28.49, 0
66309, -73.59, 102212.0, 28.5, 0
66524, -73.75, 102214.0, 28.5, 0
67263, -73.75, 102214.0, 28.51, 0
67584, -73.83, 102215.0, 28.53, 0
68015, -73.59, 102212.0, 28.54, 0
68654, -73.83, 102215.0, 28.56, 0
68976, -73.75, 102214.0, 28.56, 0
69404, -73.75, 102214.0, 28.58, 0
69828, -73.83, 102215.0, 28.59, 0
70143, -73.59, 102212.0, 28.6, 0
70358, -73.67, 102213.0, 28.6, 0
70685, -73.92, 102216.0, 28.61, 0
71111, -73.75, 102214.0, 28.62, 0
8376, -73.09, 102206.0, 25.26, 0
8803, -73.26, 102208.0, 25.36, 0
9118, -73.26, 102208.0, 25.4, 0
9336, -73.34, 102209.0, 25.42, 0
10191, -73.42, 102210.0, 25.47, 0
10828, -73.17, 102207.0, 25.52, 0
11147, -73.26, 102208.0, 25.53, 0
11796, -73.34, 102209.0, 25.57, 0
12115, -73.17, 102207.0, 25.58, 0
12327, -73.34, 102209.0, 25.59, 0
12967, -73.5, 102211.0, 25.62, 0
13185, -73.26, 102208.0, 25.63, 0
13720, -73.17, 102207.0, 25.66, 0
14361, -73.42, 102210.0, 25.69, 0
15858, -73.17, 102207.0, 25.74, 0
16179, -73.34, 102209.0, 25.77, 0
16608, -73.17, 102207.0, 25.79, 0
16826, -73.34, 102209.0, 25.8, 0
17148, -73.26, 102208.0, 25.82, 0
17470, -73.09, 102206.0, 25.83, 0
17897, -73.26, 102208.0, 25.85, 0
18215, -73.34, 102209.0, 25.87, 0
18431, -73.17, 102207.0, 25.88, 0
19071, -73.26, 102208.0, 25.91, 0
19711, -73.26, 102208.0, 25.94, 0
19928, -73.17, 102207.0, 25.95, 0
20467, -73.26, 102208.0, 25.97, 0
21107, -73.34, 102209.0, 26.0, 0
22177, -73.09, 102206.0, 26.05, 0
22813, -73.26, 102208.0, 26.07, 0
23031, -73.42, 102210.0, 26.08, 0
23352, -73.26, 102208.0, 26.09, 0
23676, -73.34, 102209.0, 26.11, 0
24102, -73.01, 102205.0, 26.13, 0
24740, -73.17, 102207.0, 26.16, 0
25058, -73.34, 102209.0, 26.18, 0
25271, -73.17, 102207.0, 26.19, 0
25489, -73.26, 102208.0, 26.19, 0
26021, -73.26, 102208.0, 26.22, 0
26662, -73.17, 102207.0, 26.25, 0
27309, -73.17, 102207.0, 26.27, 0
27523, -73.26, 102208.0, 26.28, 0
27843, -73.17, 102207.0, 26.3, 0
28161, -73.09, 102206.0, 26.31, 0
28373, -73.09, 102206.0, 26.32, 0
28695, -73.26, 102208.0, 26.34, 0
29027, -73.09, 102206.0, 26.32, 0
29240, -73.34, 102209.0, 26.34, 0
29462, -73.01, 102205.0, 26.35, 0
29996, -73.26, 102208.0, 26.39, 0
30213, -73.26, 102208.0, 26.4, 0
30535, -73.17, 102207.0, 26.41, 0
30751, -73.26, 102208.0, 26.42, 0
30970, -73.17, 102207.0, 26.43, 0
31186, -73.26, 102208.0, 26.44, 0
31609, -73.17, 102207.0, 26.46, 0
31928, -73.17, 102207.0, 26.47, 0
32141, -73.26, 102208.0, 26.48, 0
32364, -73.26, 102208.0, 26.49, 0
32579, -73.09, 102206.0, 26.5, 0
32791, -73.26, 102208.0, 26.51, 0
33649, -73.17, 102207.0, 26.55, 0
34294, -73.17, 102207.0, 26.58, 0
34930, -73.26, 102208.0, 26.61, 0
35570, -73.26, 102208.0, 26.63, 0
36211, -73.01, 102205.0, 26.66, 0
36429, -73.26, 102208.0, 26.66, 0
36965, -73.17, 102207.0, 26.69, 0
38036, -73.26, 102208.0, 26.73, 0
38679, -73.17, 102207.0, 26.76, 0
39102, -73.09, 102206.0, 26.78, 0
39327, -73.17, 102207.0, 26.78, 0
39542, -73.17, 102207.0, 26.79, 0
39756, -73.26, 102208.0, 26.8, 0
40397, -73.17, 102207.0, 26.83, 0
40716, -73.34, 102209.0, 26.85, 0
41148, -73.09, 102206.0, 26.86, 0
41366, -73.01, 102205.0, 26.87, 0
41687, -73.01, 102205.0, 26.88, 0
42008, -73.01, 102205.0, 26.9, 0
42442, -73.01, 102205.0, 26.89, 0
42660, -73.09, 102206.0, 26.91, 0
43412, -72.84, 102203.0, 26.95, 0
43836, -73.17, 102207.0, 26.97, 0
44696, -73.17, 102207.0, 27.0, 0
45013, -73.01, 102205.0, 27.01, 0
45227, -73.26, 102208.0, 27.02, 0
45446, -73.01, 102205.0, 27.03, 0
45982, -73.17, 102207.0, 27.05, 0
46305, -73.09, 102206.0, 27.06, 0
46515, -73.17, 102207.0, 27.07, 0
47585, -73.09, 102206.0, 27.11, 0
47802, -73.17, 102207.0, 27.12, 0
48341, -73.17, 102207.0, 27.14, 0
48980, -73.09, 102206.0, 27.17, 0
49623, -73.01, 102205.0, 27.19, 0
49941, -73.09, 102206.0, 27.2, 0
50156, -73.09, 102206.0, 27.21, 0
50372, -73.09, 102206.0, 27.21, 0
50693, -73.17, 102207.0, 27.23, 0
51764, -73.09, 102206.0, 27.27, 0
51982, -73.09, 102206.0, 27.27, 0
52302, -72.93, 102204.0, 27.28, 0
52518, -73.17, 102207.0, 27.29, 0
52837, -73.09, 102206.0, 27.31, 0
53057, -72.93, 102204.0, 27.31, 0
53807, -72.84, 102203.0, 27.34, 0
54126, -73.17, 102207.0, 27.35, 0
54555, -73.09, 102206.0, 27.37, 0
54775, -72.76, 102202.0, 27.37, 0
55096, -73.09, 102206.0, 27.38, 0
55314, -72.93, 102204.0, 27.39, 0
55851, -73.01, 102205.0, 27.4, 0
56923, -73.09, 102206.0, 27.45, 0
57238, -73.01, 102205.0, 27.46, 0
57452, -73.01, 102205.0, 27.47, 0
57771, -72.84, 102203.0, 27.48, 0
58201, -73.01, 102205.0, 27.49, 0
58419, -73.09, 102206.0, 27.5, 0
58740, -72.93, 102204.0, 27.51, 0
59060, -73.01, 102205.0, 27.52, 0
59274, -73.01, 102205.0, 27.53, 0
59491, -73.01, 102205.0, 27.53, 0
59812, -73.01, 102205.0, 27.55, 0
60133, -72.84, 102203.0, 27.56, 0
60565, -72.84, 102203.0, 27.57, 0
60883, -72.84, 102203.0, 27.58, 0
61312, -73.01, 102205.0, 27.6, 0
61951, -73.01, 102205.0, 27.62, 0
62270, -73.09, 102206.0, 27.63, 0
62486, -73.01, 102205.0, 27.64, 0
62804, -73.01, 102205.0, 27.65, 0
63017, -72.93, 102204.0, 27.66, 0
63234, -72.93, 102204.0, 27.66, 0
63772, -72.93, 102204.0, 27.68, 0
64411, -73.01, 102205.0, 27.7, 0
65696, -73.01, 102205.0, 27.74, 0
66014, -72.84, 102203.0, 27.75, 0
66229, -72.84, 102203.0, 27.76, 0
66871, -72.93, 102204.0, 27.78, 0
67297, -72.84, 102203.0, 27.79, 0
67508, -72.93, 102204.0, 27.8, 0
67829, -73.26, 102208.0, 27.81, 0
68148, -73.01, 102205.0, 27.82, 0
68472, -73.09, 102206.0, 27.83, 0
68812, -72.93, 102204.0, 27.8, 0
69241, -73.09, 102206.0, 27.84, 0
69458, -72.84, 102203.0, 27.85, 0
69779, -73.01, 102205.0, 27.87, 0
70854, -72.93, 102204.0, 27.9, 0
71170, -73.01, 102205.0, 27.91, 0
71385, -72.93, 102204.0, 27.92, 0
71704, -72.76, 102202.0, 27.93, 0
71917, -72.76, 102202.0, 27.93, 0
72240, -72.93, 102204.0, 27.94, 0
72882, -73.01, 102205.0, 27.96, 0
73521, -73.01, 102205.0, 27.98, 0
73736, -72.76, 102202.0, 27.98, 0
74271, -72.93, 102204.0, 28.0, 0
74487, -72.93, 102204.0, 28.01, 0
74808, -72.84, 102203.0, 28.02, 0
75127, -72.93, 102204.0, 28.03, 0
75992, -72.76, 102202.0, 28.05, 0
77059, -73.01, 102205.0, 28.08, 0
77279, -72.84, 102203.0, 28.09, 0
78026, -73.09, 102206.0, 28.11, 0
78350, -72.93, 102204.0, 28.12, 0
78776, -72.84, 102203.0, 28.13, 0
78995, -73.01, 102205.0, 28.14, 0
79530, -72.76, 102202.0, 28.15, 0
80169, -72.76, 102202.0, 28.17, 0
80387, -72.93, 102204.0, 28.17, 0
80926, -72.84, 102203.0, 28.19, 0
81567, -72.93, 102204.0, 28.21, 0
81786, -72.68, 102201.0, 28.21, 0
82086, -72.84, 102203.0, 28.2, 0
82730, -72.84, 102203.0, 28.24, 0
83586, -72.93, 102204.0, 28.27, 0
83903, -72.84, 102203.0, 28.28, 0
84116, -72.84, 102203.0, 28.28, 0
84338, -72.93, 102204.0, 28.29, 0
84553, -73.01, 102205.0, 28.29, 0
84766, -72.76, 102202.0, 28.3, 0
85085, -72.76, 102202.0, 28.31, 0
85300, -72.84, 102203.0, 28.32, 0
