Time (ms), accX, accY, accZ, gyroX, gyroY, gyroZ, tempC, Packet Error
7574, 0.36, 0.0, 0.0, 0.19, 0.19, 0.19, 28.95, 0
7784, 0.41, 0.0, 0.0, 0.19, 0.19, 0.19, 28.9, 0
7913, 0.27, 0.0, 0.0, 0.19, 0.19, 0.19, 29.0, 0
8123, 0.33, 0.0, 0.0, 0.2, 0.2, 0.2, 29.0, 0
8252, 0.32, 0.0, 0.0, 0.19, 0.19, 0.19, 29.04, 0
8442, 0.34, 0.0, 0.0, 0.2, 0.2, 0.2, 29.0, 0
8590, 0.33, 0.0, 0.0, 0.2, 0.2, 0.2, 29.04, 0
8795, 0.32, 0.0, 0.0, 0.19, 0.19, 0.19, 29.14, 0
8916, 0.36, 0.0, 0.0, 0.19, 0.19, 0.19, 28.95, 0
9209, 0.32, 0.0, 0.0, 0.19, 0.19, 0.19, 28.95, 0
9357, 0.34, 0.0, 0.0, 0.19, 0.19, 0.19, 28.95, 0
9578, 0.32, 0.0, 0.0, 0.19, 0.19, 0.19, 28.95, 0
9789, 0.37, 0.0, 0.0, 0.19, 0.19, 0.19, 28.95, 0
9918, 0.32, 0.0, 0.0, 0.19, 0.19, 0.19, 28.9, 0
10127, 0.36, 0.0, 0.0, 0.19, 0.19, 0.19, 29.0, 0
10256, 0.34, 0.0, 0.0, 0.19, 0.19, 0.19, 29.0, 0
10366, 0.33, 0.0, 0.0, 0.19, 0.19, 0.19, 28.9, 0
10587, 0.37, 0.0, 0.0, 0.19, 0.19, 0.19, 29.04, 0
10797, 0.34, 0.0, 0.0, 0.19, 0.19, 0.19, 29.04, 0
10914, 0.31, 0.0, 0.0, 0.19, 0.19, 0.19, 29.04, 0
11137, 0.33, 0.0, 0.0, 0.19, 0.19, 0.19, 28.9, 0
11348, 0.43, 0.0, 0.0, 0.19, 0.19, 0.19, 28.9, 0
11477, 0.32, 0.0, 0.0, 0.19, 0.19, 0.19, 28.9, 0
11686, 0.33, 0.0, 0.0, 0.19, 0.19, 0.19, 28.85, 0
11815, 0.32, 0.0, 0.0, 0.19, 0.19, 0.19, 28.85, 0
12025, 0.3, 0.0, 0.0, 0.19, 0.19, 0.19, 28.85, 0
12154, 0.35, 0.0, 0.0, 0.19, 0.19, 0.19, 28.95, 0
12368, 0.38, 0.0, 0.0, 0.19, 0.19, 0.19, 29.0, 0
12583, 0.31, 0.0, 0.0, 0.19, 0.19, 0.19, 28.9, 0
12712, 0.3, 0.0, 0.0, 0.19, 0.19, 0.19, 28.9, 0
12921, 0.31, 0.0, 0.0, 0.19, 0.19, 0.19, 29.04, 0
13050, 0.33, 0.0, 0.0, 0.2, 0.2, 0.2, 29.04, 0
13243, 0.36, 0.0, 0.0, 0.19, 0.19, 0.19, 28.95, 0
13388, 0.33, 0.0, 0.0, 0.19, 0.19, 0.19, 28.95, 0
13578, 0.32, 0.0, 0.0, 0.19, 0.19, 0.19, 28.95, 0
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
14041, 0.32, 0.0, 0.0, 0.2, 0.2, 0.2, 29.04, 0
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
14498, 0.31, 0.0, 0.0, 0.19, 0.19, 0.19, 28.95, 0
