Time (ms), Altitude (m), Pressure (Pa), Temperature (degC), Packet Error
174271, -32.09, 101711.0, 28.31, 0
174482, -31.92, 101709.0, 28.31, 0
174901, -31.92, 101709.0, 28.32, 0
175216, -32.09, 101711.0, 28.33, 0
175427, -31.84, 101708.0, 28.34, 0
175845, -31.92, 101709.0, 28.35, 0
176160, -31.92, 101709.0, 28.35, 0
176371, -31.84, 101708.0, 28.36, 0
176789, -31.92, 101709.0, 28.37, 0
177104, -31.92, 101709.0, 28.37, 0
177315, -31.92, 101709.0, 28.38, 0
177734, -31.84, 101708.0, 28.39, 0
178049, -32.0, 101710.0, 28.4, 0
178260, -31.84, 101708.0, 28.41, 0
178470, -32.0, 101710.0, 28.41, 0
178784, -32.0, 101710.0, 28.42, 0
178994, -32.17, 101712.0, 28.43, 0
179309, -31.84, 101708.0, 28.43, 0
179518, -31.84, 101708.0, 28.44, 0
179728, -32.0, 101710.0, 28.44, 0
180042, -31.92, 101709.0, 28.45, 0
180253, -32.0, 101710.0, 28.46, 0
180463, -32.0, 101710.0, 28.47, 0
180776, -32.0, 101710.0, 28.47, 0
180986, -31.67, 101706.0, 28.48, 0
181301, -31.84, 101708.0, 28.48, 0
181931, -32.09, 101711.0, 28.49, 0
182246, -31.84, 101708.0, 28.49, 0
182457, -32.0, 101710.0, 28.49, 0
182875, -32.09, 101711.0, 28.5, 0
183190, -32.09, 101711.0, 28.51, 0
183401, -32.0, 101710.0, 28.51, 0
183606, -31.75, 101707.0, 28.52, 0
183921, -31.92, 101709.0, 28.52, 0
184132, -31.92, 101709.0, 28.52, 0
184550, -31.92, 101709.0, 28.54, 0
184865, -32.0, 101710.0, 28.54, 0
185076, -31.92, 101709.0, 28.54, 0
185496, -31.84, 101708.0, 28.54, 0
185809, -31.92, 101709.0, 28.54, 0
186019, -31.92, 101709.0, 28.54, 0
186334, -32.0, 101710.0, 28.54, 0
186545, -31.75, 101707.0, 28.55, 0
186964, -32.09, 101711.0, 28.56, 0
187279, -32.0, 101710.0, 28.56, 0
187491, -31.92, 101709.0, 28.57, 0
187908, -31.92, 101709.0, 28.58, 0
188223, -32.09, 101711.0, 28.59, 0
188434, -32.09, 101711.0, 28.59, 0
188853, -31.75, 101707.0, 28.6, 0
189168, -32.0, 101710.0, 28.61, 0
189379, -32.0, 101710.0, 28.61, 0
189798, -31.92, 101709.0, 28.62, 0
190113, -32.09, 101711.0, 28.63, 0
190324, -31.92, 101709.0, 28.64, 0
190744, -31.84, 101708.0, 28.64, 0
191059, -32.09, 101711.0, 28.65, 0
191270, -31.84, 101708.0, 28.65, 0
191480, -32.17, 101712.0, 28.66, 0
191899, -32.0, 101710.0, 28.67, 0
192213, -31.92, 101709.0, 28.67, 0
192424, -32.0, 101710.0, 28.67, 0
192629, -31.84, 101708.0, 28.68, 0
192944, -32.17, 101712.0, 28.68, 0
193155, -32.09, 101711.0, 28.69, 0
193576, -32.0, 101710.0, 28.7, 0
193891, -31.84, 101708.0, 28.71, 0
194102, -32.17, 101712.0, 28.72, 0
194522, -32.09, 101711.0, 28.72, 0
194837, -32.0, 101710.0, 28.73, 0
195048, -32.0, 101710.0, 28.74, 0
195467, -32.09, 101711.0, 28.75, 0
195782, -31.92, 101709.0, 28.76, 0
195992, -31.84, 101708.0, 28.76, 0
196307, -32.09, 101711.0, 28.77, 0
196516, -31.92, 101709.0, 28.77, 0
196726, -32.09, 101711.0, 28.78, 0
197040, -31.92, 101709.0, 28.79, 0
197251, -31.84, 101708.0, 28.79, 0
197461, -31.92, 101709.0, 28.8, 0
197775, -31.92, 101709.0, 28.81, 0
197985, -31.92, 101709.0, 28.81, 0
198300, -31.92, 101709.0, 28.81, 0
198510, -31.92, 101709.0, 28.82, 0
198929, -32.0, 101710.0, 28.83, 0
199244, -32.09, 101711.0, 28.84, 0
199455, -31.92, 101709.0, 28.84, 0
199874, -31.92, 101709.0, 28.86, 0
200189, -31.84, 101708.0, 28.86, 0
200400, -32.09, 101711.0, 28.87, 0
200818, -32.0, 101710.0, 28.87, 0
201133, -31.75, 101707.0, 28.88, 0
201344, -32.09, 101711.0, 28.88, 0
201765, -32.0, 101710.0, 28.88, 0
202080, -32.0, 101710.0, 28.89, 0
202291, -31.92, 101709.0, 28.89, 0
202714, -32.09, 101711.0, 28.9, 0
203029, -31.92, 101709.0, 28.89, 0
203240, -31.92, 101709.0, 28.9, 0
203450, -32.09, 101711.0, 28.89, 0
203869, -32.09, 101711.0, 28.89, 0
204183, -32.0, 101710.0, 28.9, 0
204394, -32.0, 101710.0, 28.9, 0
204815, -31.84, 101708.0, 28.91, 0
205130, -32.17, 101712.0, 28.92, 0
205341, -32.0, 101710.0, 28.92, 0
205759, -32.17, 101712.0, 28.93, 0
206074, -31.92, 101709.0, 28.93, 0
206285, -32.0, 101710.0, 28.94, 0
206496, -31.92, 101709.0, 28.94, 0
206808, -32.09, 101711.0, 28.95, 0
207018, -32.0, 101710.0, 28.95, 0
207333, -31.92, 101709.0, 28.96, 0
207546, -32.0, 101710.0, 28.96, 0
207965, -32.0, 101710.0, 28.97, 0
208280, -32.0, 101710.0, 28.98, 0
208493, -32.0, 101710.0, 28.98, 0
208912, -31.92, 101709.0, 28.99, 0
209227, -32.0, 101710.0, 29.0, 0
209438, -31.84, 101708.0, 29.0, 0
209643, -32.0, 101710.0, 29.0, 0
209958, -32.0, 101710.0, 29.01, 0
210169, -31.92, 101709.0, 29.01, 0
210590, -32.0, 101710.0, 29.02, 0
210905, -32.09, 101711.0, 29.03, 0
211116, -31.84, 101708.0, 29.04, 0
211535, -31.92, 101709.0, 29.05, 0
211850, -31.92, 101709.0, 29.05, 0
212061, -31.92, 101709.0, 29.06, 0
212480, -31.92, 101709.0, 29.06, 0
213005, -31.84, 101708.0, 29.07, 0
213320, -32.0, 101710.0, 29.08, 0
213533, -32.0, 101710.0, 29.08, 0
213952, -31.84, 101708.0, 29.09, 0
214267, -32.0, 101710.0, 29.1, 0
214478, -32.0, 101710.0, 29.11, 0
214896, -31.92, 101709.0, 29.12, 0
215211, -31.84, 101708.0, 29.12, 0
215422, -32.0, 101710.0, 29.13, 0
215630, -31.92, 101709.0, 29.14, 0
215944, -31.92, 101709.0, 29.14, 0
216155, -31.92, 101709.0, 29.14, 0
216576, -31.92, 101709.0, 29.14, 0
216891, -31.92, 101709.0, 29.14, 0
217102, -31.92, 101709.0, 29.14, 0
217522, -31.67, 101706.0, 29.15, 0
217837, -32.0, 101710.0, 29.16, 0
218048, -31.84, 101708.0, 29.16, 0
218467, -31.92, 101709.0, 29.17, 0
218782, -32.0, 101710.0, 29.17, 0
218992, -32.0, 101710.0, 29.18, 0
219307, -31.92, 101709.0, 29.19, 0
219518, -32.17, 101712.0, 29.2, 0
219937, -32.0, 101710.0, 29.21, 0
220252, -31.84, 101708.0, 29.21, 0
220463, -31.75, 101707.0, 29.21, 0
220882, -31.92, 101709.0, 29.22, 0
221197, -31.92, 101709.0, 29.22, 0
221408, -32.09, 101711.0, 29.22, 0
221827, -32.0, 101710.0, 29.21, 0
222142, -31.92, 101709.0, 29.21, 0
222353, -31.75, 101707.0, 29.2, 0
222772, -32.0, 101710.0, 29.2, 0
223087, -31.92, 101709.0, 29.2, 0
223298, -31.84, 101708.0, 29.21, 0
223720, -32.0, 101710.0, 29.21, 0
224035, -31.75, 101707.0, 29.21, 0
224246, -32.0, 101710.0, 29.21, 0
224456, -31.92, 101709.0, 29.21, 0
224874, -31.84, 101708.0, 29.22, 0
225188, -31.92, 101709.0, 29.21, 0
225399, -31.92, 101709.0, 29.22, 0
225818, -31.84, 101708.0, 29.22, 0
226133, -31.92, 101709.0, 29.23, 0
226344, -31.92, 101709.0, 29.24, 0
226763, -31.84, 101708.0, 29.25, 0
227078, -31.75, 101707.0, 29.25, 0
227289, -32.0, 101710.0, 29.26, 0
227498, -32.0, 101710.0, 29.27, 0
227811, -32.17, 101712.0, 29.27, 0
228022, -31.84, 101708.0, 29.28, 0
228441, -31.84, 101708.0, 29.29, 0
228755, -31.92, 101709.0, 29.29, 0
228965, -31.92, 101709.0, 29.29, 0
229280, -32.09, 101711.0, 29.3, 0
229493, -31.92, 101709.0, 29.3, 0
229912, -32.09, 101711.0, 29.31, 0
230227, -32.0, 101710.0, 29.31, 0
230438, -32.0, 101710.0, 29.32, 0
230643, -32.09, 101711.0, 29.32, 0
230958, -32.0, 101710.0, 29.32, 0
231169, -32.0, 101710.0, 29.33, 0
231590, -31.92, 101709.0, 29.34, 0
231905, -31.92, 101709.0, 29.34, 0
232116, -32.17, 101712.0, 29.34, 0
232537, -31.84, 101708.0, 29.35, 0
232852, -31.92, 101709.0, 29.35, 0
233063, -32.09, 101711.0, 29.36, 0
233482, -31.92, 101709.0, 29.36, 0
233796, -31.92, 101709.0, 29.36, 0
234006, -32.0, 101710.0, 29.37, 0
234321, -31.84, 101708.0, 29.37, 0
234531, -32.0, 101710.0, 29.38, 0
234950, -31.92, 101709.0, 29.39, 0
235265, -31.84, 101708.0, 29.39, 0
235476, -32.09, 101711.0, 29.4, 0
235895, -31.84, 101708.0, 29.41, 0
236210, -32.0, 101710.0, 29.42, 0
236421, -31.92, 101709.0, 29.42, 0
236840, -32.09, 101711.0, 29.43, 0
237155, -31.92, 101709.0, 29.44, 0
237366, -32.0, 101710.0, 29.45, 0
237785, -32.09, 101711.0, 29.46, 0
238100, -31.92, 101709.0, 29.46, 0
238311, -31.92, 101709.0, 29.46, 0
238732, -32.0, 101710.0, 29.47, 0
239047, -31.92, 101709.0, 29.48, 0
239258, -31.92, 101709.0, 29.48, 0
239679, -32.0, 101710.0, 29.49, 0
239993, -31.84, 101708.0, 29.5, 0
240204, -31.92, 101709.0, 29.5, 0
240621, -31.75, 101707.0, 29.51, 0
240936, -31.92, 101709.0, 29.52, 0
241147, -31.92, 101709.0, 29.52, 0
241568, -31.92, 101709.0, 29.53, 0
241883, -31.75, 101707.0, 29.54, 0
242094, -31.92, 101709.0, 29.55, 0
242510, -32.0, 101710.0, 29.56, 0
242825, -31.92, 101709.0, 29.56, 0
243036, -32.0, 101710.0, 29.57, 0
243455, -31.84, 101708.0, 29.58, 0
243770, -32.0, 101710.0, 29.59, 0
243980, -31.92, 101709.0, 29.59, 0
244295, -31.92, 101709.0, 29.59, 0
244507, -32.09, 101711.0, 29.59, 0
244925, -32.09, 101711.0, 29.6, 0
245240, -31.92, 101709.0, 29.6, 0
245451, -31.84, 101708.0, 29.6, 0
245656, -31.84, 101708.0, 29.6, 0
245971, -31.84, 101708.0, 29.61, 0
246182, -32.0, 101710.0, 29.61, 0
246601, -32.0, 101710.0, 29.62, 0
246916, -31.92, 101709.0, 29.62, 0
247127, -32.0, 101710.0, 29.63, 0
247545, -31.84, 101708.0, 29.63, 0
247860, -32.0, 101710.0, 29.63, 0
248071, -32.0, 101710.0, 29.64, 0
248491, -31.84, 101708.0, 29.65, 0
248803, -31.92, 101709.0, 29.66, 0
249013, -32.0, 101710.0, 29.66, 0
249328, -31.92, 101709.0, 29.66, 0
249541, -31.92, 101709.0, 29.66, 0
249960, -32.09, 101711.0, 29.67, 0
250275, -32.09, 101711.0, 29.68, 0
250486, -31.92, 101709.0, 29.69, 0
250905, -32.09, 101711.0, 29.69, 0
251220, -31.92, 101709.0, 29.69, 0
251431, -31.92, 101709.0, 29.7, 0
251636, -31.92, 101709.0, 29.7, 0
251951, -31.92, 101709.0, 29.7, 0
252162, -31.92, 101709.0, 29.7, 0
252583, -32.0, 101710.0, 29.71, 0
252898, -32.09, 101711.0, 29.71, 0
253109, -31.92, 101709.0, 29.71, 0
253528, -32.09, 101711.0, 29.72, 0
253843, -31.92, 101709.0, 29.72, 0
254054, -31.84, 101708.0, 29.73, 0
254473, -32.17, 101712.0, 29.74, 0
254785, -32.0, 101710.0, 29.74, 0
254995, -31.92, 101709.0, 29.75, 0
255310, -31.92, 101709.0, 29.75, 0
255523, -31.84, 101708.0, 29.76, 0
255942, -32.0, 101710.0, 29.77, 0
256257, -31.84, 101708.0, 29.77, 0
256468, -31.84, 101708.0, 29.78, 0
256673, -31.84, 101708.0, 29.78, 0
256988, -31.92, 101709.0, 29.78, 0
257199, -32.0, 101710.0, 29.79, 0
257618, -31.84, 101708.0, 29.78, 0
257933, -32.09, 101711.0, 29.78, 0
258144, -32.0, 101710.0, 29.78, 0
258562, -32.0, 101710.0, 29.78, 0
258877, -32.09, 101711.0, 29.77, 0
259088, -31.84, 101708.0, 29.77, 0
259508, -31.84, 101708.0, 29.77, 0
259821, -31.84, 101708.0, 29.77, 0
260032, -32.0, 101710.0, 29.77, 0
260451, -31.84, 101708.0, 29.78, 0
260864, -31.92, 101709.0, 29.78, 0
261179, -32.0, 101710.0, 29.78, 0
261390, -32.17, 101712.0, 29.79, 0
261811, -31.84, 101708.0, 29.8, 0
262126, -31.92, 101709.0, 29.8, 0
262337, -31.84, 101708.0, 29.81, 0
262545, -31.75, 101707.0, 29.82, 0
262859, -32.0, 101710.0, 29.82, 0
263070, -31.84, 101708.0, 29.81, 0
263490, -32.0, 101710.0, 29.81, 0
263907, -31.92, 101709.0, 29.81, 0
264221, -31.75, 101707.0, 29.8, 0
264432, -31.92, 101709.0, 29.81, 0
264851, -31.92, 101709.0, 29.81, 0
265166, -31.84, 101708.0, 29.81, 0
265377, -31.92, 101709.0, 29.81, 0
265796, -31.75, 101707.0, 29.82, 0
266111, -32.0, 101710.0, 29.82, 0
266322, -31.84, 101708.0, 29.82, 0
266744, -32.09, 101711.0, 29.82, 0
267059, -31.92, 101709.0, 29.83, 0
267270, -31.92, 101709.0, 29.83, 0
267480, -31.84, 101708.0, 29.84, 0
267794, -31.92, 101709.0, 29.85, 0
268004, -31.92, 101709.0, 29.85, 0
268319, -31.92, 101709.0, 29.86, 0
268532, -31.84, 101708.0, 29.87, 0
268951, -32.09, 101711.0, 29.88, 0
269266, -32.09, 101711.0, 29.89, 0
269477, -32.09, 101711.0, 29.9, 0
269685, -32.0, 101710.0, 29.9, 0
269999, -31.92, 101709.0, 29.9, 0
270210, -31.92, 101709.0, 29.91, 0
270631, -32.09, 101711.0, 29.92, 0
270946, -32.0, 101710.0, 29.92, 0
271157, -31.92, 101709.0, 29.92, 0
271576, -32.17, 101712.0, 29.92, 0
271891, -32.0, 101710.0, 29.93, 0
272102, -32.0, 101710.0, 29.93, 0
272522, -31.84, 101708.0, 29.94, 0
272837, -32.09, 101711.0, 29.95, 0
273048, -32.0, 101710.0, 29.95, 0
273467, -31.84, 101708.0, 29.96, 0
273781, -32.0, 101710.0, 29.97, 0
273991, -31.67, 101706.0, 29.97, 0
274306, -32.09, 101711.0, 29.97, 0
274518, -32.0, 101710.0, 29.97, 0
274938, -32.25, 101713.0, 29.97, 0
275253, -32.09, 101711.0, 29.98, 0
275464, -32.09, 101711.0, 29.98, 0
275883, -31.92, 101709.0, 29.99, 0
276198, -31.92, 101709.0, 29.99, 0
276409, -32.0, 101710.0, 29.99, 0
276614, -32.17, 101712.0, 30.0, 0
276929, -32.0, 101710.0, 30.0, 0
277140, -31.84, 101708.0, 30.0, 0
277559, -32.09, 101711.0, 30.0, 0
277874, -32.0, 101710.0, 30.0, 0
278085, -31.92, 101709.0, 30.01, 0
278506, -31.92, 101709.0, 30.02, 0
278820, -31.84, 101708.0, 30.02, 0
279031, -32.0, 101710.0, 30.03, 0
279450, -31.92, 101709.0, 30.03, 0
279870, -31.92, 101709.0, 30.03, 0
280184, -32.0, 101710.0, 30.03, 0
280395, -31.84, 101708.0, 30.03, 0
280601, -31.92, 101709.0, 30.02, 0
280915, -32.17, 101712.0, 30.01, 0
281126, -31.92, 101709.0, 30.01, 0
281545, -32.0, 101710.0, 30.0, 0
281860, -31.92, 101709.0, 30.0, 0
282071, -32.0, 101710.0, 30.0, 0
282491, -32.0, 101710.0, 30.0, 0
282803, -32.09, 101711.0, 30.0, 0
283013, -31.75, 101707.0, 30.0, 0
283328, -32.17, 101712.0, 30.01, 0
283538, -31.92, 101709.0, 30.01, 0
283957, -31.92, 101709.0, 30.01, 0
284272, -32.09, 101711.0, 30.01, 0
284483, -32.17, 101712.0, 30.0, 0
284902, -31.84, 101708.0, 30.01, 0
285217, -32.09, 101711.0, 30.01, 0
285428, -32.09, 101711.0, 30.01, 0
285847, -32.09, 101711.0, 30.01, 0
286162, -32.0, 101710.0, 30.01, 0
286373, -31.92, 101709.0, 30.01, 0
286580, -32.0, 101710.0, 30.01, 0
286894, -31.92, 101709.0, 30.0, 0
287105, -32.0, 101710.0, 30.01, 0
287525, -31.92, 101709.0, 30.0, 0
287840, -31.84, 101708.0, 30.0, 0
288051, -31.92, 101709.0, 30.01, 0
288470, -31.84, 101708.0, 30.01, 0
288785, -32.09, 101711.0, 30.02, 0
288995, -32.09, 101711.0, 30.02, 0
289310, -31.84, 101708.0, 30.03, 0
289523, -32.0, 101710.0, 30.04, 0
289942, -31.92, 101709.0, 30.05, 0
290257, -31.92, 101709.0, 30.06, 0
290468, -31.92, 101709.0, 30.06, 0
290887, -31.84, 101708.0, 30.08, 0
291202, -32.0, 101710.0, 30.08, 0
291413, -31.92, 101709.0, 30.09, 0
291620, -32.0, 101710.0, 30.09, 0
291934, -32.17, 101712.0, 30.09, 0
292145, -31.84, 101708.0, 30.09, 0
292562, -31.92, 101709.0, 30.09, 0
292877, -31.92, 101709.0, 30.1, 0
293088, -31.84, 101708.0, 30.11, 0
293508, -31.92, 101709.0, 30.12, 0
293822, -32.17, 101712.0, 30.12, 0
294033, -32.0, 101710.0, 30.13, 0
294452, -32.09, 101711.0, 30.14, 0
294872, -31.84, 101708.0, 30.15, 0
295186, -32.09, 101711.0, 30.16, 0
295397, -32.09, 101711.0, 30.16, 0
295816, -32.09, 101711.0, 30.16, 0
296131, -32.0, 101710.0, 30.15, 0
296342, -31.92, 101709.0, 30.15, 0
296761, -32.09, 101711.0, 30.15, 0
297076, -32.0, 101710.0, 30.15, 0
297287, -32.0, 101710.0, 30.15, 0
297709, -32.0, 101710.0, 30.14, 0
298024, -31.92, 101709.0, 30.14, 0
298235, -32.17, 101712.0, 30.14, 0
298445, -32.09, 101711.0, 30.14, 0
298758, -32.0, 101710.0, 30.14, 0
298968, -31.92, 101709.0, 30.14, 0
299283, -32.09, 101711.0, 30.14, 0
299495, -31.92, 101709.0, 30.14, 0
299702, -32.09, 101711.0, 30.15, 0
300016, -32.17, 101712.0, 30.15, 0
300227, -31.92, 101709.0, 30.15, 0
300648, -32.0, 101710.0, 30.15, 0
300963, -32.0, 101710.0, 30.15, 0
301174, -32.09, 101711.0, 30.16, 0
301592, -31.92, 101709.0, 30.17, 0
301907, -32.09, 101711.0, 30.18, 0
302118, -32.0, 101710.0, 30.18, 0
302537, -32.0, 101710.0, 30.2, 0
302852, -32.09, 101711.0, 30.2, 0
303063, -32.0, 101710.0, 30.21, 0
303482, -32.17, 101712.0, 30.22, 0
303796, -32.0, 101710.0, 30.22, 0
304006, -32.0, 101710.0, 30.22, 0
304321, -32.17, 101712.0, 30.22, 0
304528, -32.0, 101710.0, 30.23, 0
304738, -31.92, 101709.0, 30.23, 0
305052, -32.0, 101710.0, 30.23, 0
305263, -32.0, 101710.0, 30.23, 0
305473, -32.25, 101713.0, 30.24, 0
305785, -32.0, 101710.0, 30.24, 0
305995, -32.17, 101712.0, 30.24, 0
306310, -31.92, 101709.0, 30.25, 0
306523, -31.84, 101708.0, 30.25, 0
306942, -32.25, 101713.0, 30.26, 0
307257, -32.25, 101713.0, 30.26, 0
307468, -32.17, 101712.0, 30.26, 0
307887, -31.92, 101709.0, 30.27, 0
308202, -32.09, 101711.0, 30.27, 0
308413, -32.09, 101711.0, 30.28, 0
308832, -32.0, 101710.0, 30.29, 0
309147, -32.25, 101713.0, 30.29, 0
309358, -32.0, 101710.0, 30.3, 0
309777, -32.0, 101710.0, 30.31, 0
310092, -32.0, 101710.0, 30.31, 0
310303, -32.0, 101710.0, 30.32, 0
310723, -32.25, 101713.0, 30.32, 0
311038, -32.09, 101711.0, 30.32, 0
311249, -32.0, 101710.0, 30.33, 0
311459, -31.92, 101709.0, 30.33, 0
311875, -32.17, 101712.0, 30.33, 0
312189, -32.17, 101712.0, 30.34, 0
312400, -32.0, 101710.0, 30.34, 0
312819, -32.17, 101712.0, 30.34, 0
313134, -32.0, 101710.0, 30.34, 0
313345, -32.17, 101712.0, 30.34, 0
313764, -32.09, 101711.0, 30.35, 0
314079, -32.17, 101712.0, 30.35, 0
314290, -32.09, 101711.0, 30.35, 0
314500, -32.09, 101711.0, 30.34, 0
314812, -32.0, 101710.0, 30.35, 0
315023, -32.09, 101711.0, 30.35, 0
315442, -32.0, 101710.0, 30.36, 0
315855, -32.0, 101710.0, 30.37, 0
316170, -32.09, 101711.0, 30.38, 0
316381, -32.09, 101711.0, 30.38, 0
316800, -31.92, 101709.0, 30.39, 0
317115, -32.09, 101711.0, 30.39, 0
317326, -32.0, 101710.0, 30.4, 0
317745, -31.92, 101709.0, 30.4, 0
318060, -31.92, 101709.0, 30.41, 0
318271, -32.0, 101710.0, 30.41, 0
318481, -31.92, 101709.0, 30.42, 0
318795, -32.09, 101711.0, 30.42, 0
319005, -32.0, 101710.0, 30.42, 0
319320, -32.17, 101712.0, 30.42, 0
319530, -32.09, 101711.0, 30.43, 0
319949, -31.92, 101709.0, 30.43, 0
320264, -31.92, 101709.0, 30.43, 0
320475, -32.09, 101711.0, 30.44, 0
320894, -32.09, 101711.0, 30.45, 0
321209, -32.17, 101712.0, 30.45, 0
321420, -31.92, 101709.0, 30.45, 0
321627, -32.09, 101711.0, 30.46, 0
321941, -31.92, 101709.0, 30.46, 0
322152, -31.92, 101709.0, 30.46, 0
322571, -32.0, 101710.0, 30.47, 0
322886, -31.84, 101708.0, 30.47, 0
323097, -32.0, 101710.0, 30.48, 0
323518, -31.92, 101709.0, 30.48, 0
323833, -32.17, 101712.0, 30.48, 0
324044, -31.92, 101709.0, 30.49, 0
324463, -32.0, 101710.0, 30.49, 0
324882, -31.92, 101709.0, 30.5, 0
325196, -32.0, 101710.0, 30.5, 0
325407, -32.0, 101710.0, 30.51, 0
325826, -31.92, 101709.0, 30.51, 0
326141, -32.0, 101710.0, 30.52, 0
326352, -32.09, 101711.0, 30.52, 0
326770, -32.17, 101712.0, 30.52, 0
327085, -32.0, 101710.0, 30.53, 0
327296, -32.17, 101712.0, 30.53, 0
327715, -32.0, 101710.0, 30.54, 0
328030, -32.0, 101710.0, 30.54, 0
328241, -32.0, 101710.0, 30.55, 0
328451, -32.0, 101710.0, 30.55, 0
328870, -32.0, 101710.0, 30.55, 0
329184, -31.92, 101709.0, 30.56, 0
329395, -31.92, 101709.0, 30.56, 0
329600, -32.17, 101712.0, 30.56, 0
329915, -31.84, 101708.0, 30.57, 0
330126, -31.92, 101709.0, 30.57, 0
330544, -32.0, 101710.0, 30.57, 0
330859, -32.0, 101710.0, 30.57, 0
331070, -31.84, 101708.0, 30.58, 0
331490, -32.17, 101712.0, 30.58, 0
331907, -32.09, 101711.0, 30.59, 0
332221, -32.09, 101711.0, 30.59, 0
332432, -32.09, 101711.0, 30.59, 0
332851, -32.0, 101710.0, 30.6, 0
333166, -32.0, 101710.0, 30.6, 0
333377, -32.0, 101710.0, 30.61, 0
333798, -32.09, 101711.0, 30.61, 0
334113, -32.17, 101712.0, 30.62, 0
334324, -32.09, 101711.0, 30.62, 0
334744, -31.84, 101708.0, 30.63, 0
335059, -31.92, 101709.0, 30.63, 0
335270, -32.0, 101710.0, 30.64, 0
335480, -32.0, 101710.0, 30.64, 0
335792, -32.0, 101710.0, 30.65, 0
336002, -32.0, 101710.0, 30.65, 0
336317, -32.09, 101711.0, 30.65, 0
336528, -32.17, 101712.0, 30.66, 0
336947, -32.09, 101711.0, 30.66, 0
337262, -32.09, 101711.0, 30.66, 0
337473, -32.17, 101712.0, 30.67, 0
337681, -32.0, 101710.0, 30.67, 0
337995, -32.09, 101711.0, 30.67, 0
338206, -32.09, 101711.0, 30.68, 0
338627, -32.09, 101711.0, 30.68, 0
338942, -32.09, 101711.0, 30.68, 0
339153, -32.0, 101710.0, 30.69, 0
339572, -32.09, 101711.0, 30.69, 0
339887, -31.84, 101708.0, 30.7, 0
340098, -32.0, 101710.0, 30.7, 0
340518, -32.09, 101711.0, 30.71, 0
340833, -32.0, 101710.0, 30.71, 0
341044, -32.09, 101711.0, 30.71, 0
341463, -32.09, 101711.0, 30.72, 0
341883, -32.09, 101711.0, 30.72, 0
342197, -32.0, 101710.0, 30.73, 0
342408, -32.0, 101710.0, 30.73, 0
342827, -31.92, 101709.0, 30.73, 0
343142, -31.92, 101709.0, 30.74, 0
343353, -31.92, 101709.0, 30.74, 0
343771, -32.17, 101712.0, 30.74, 0
344086, -32.09, 101711.0, 30.75, 0
344297, -32.09, 101711.0, 30.75, 0
344718, -32.09, 101711.0, 30.75, 0
345033, -32.0, 101710.0, 30.75, 0
345244, -32.09, 101711.0, 30.75, 0
345454, -32.09, 101711.0, 30.76, 0
345872, -32.09, 101711.0, 30.77, 0
346186, -32.0, 101710.0, 30.77, 0
346397, -31.92, 101709.0, 30.77, 0
346815, -31.92, 101709.0, 30.78, 0
347130, -32.0, 101710.0, 30.78, 0
347341, -32.0, 101710.0, 30.79, 0
347762, -31.92, 101709.0, 30.79, 0
348077, -32.0, 101710.0, 30.79, 0
348288, -32.0, 101710.0, 30.8, 0
348712, -32.17, 101712.0, 30.8, 0
349027, -32.17, 101712.0, 30.81, 0
349238, -32.17, 101712.0, 30.81, 0
349448, -32.25, 101713.0, 30.81, 0
349867, -32.0, 101710.0, 30.82, 0
350181, -32.34, 101714.0, 30.81, 0
350392, -31.92, 101709.0, 30.82, 0
350597, -31.84, 101708.0, 30.82, 0
350912, -32.09, 101711.0, 30.82, 0
351123, -32.09, 101711.0, 30.83, 0
351544, -32.17, 101712.0, 30.83, 0
351859, -32.17, 101712.0, 30.83, 0
352070, -32.17, 101712.0, 30.84, 0
352490, -32.09, 101711.0, 30.84, 0
352801, -31.92, 101709.0, 30.85, 0
353011, -32.09, 101711.0, 30.85, 0
353326, -32.09, 101711.0, 30.85, 0
353537, -32.09, 101711.0, 30.86, 0
353956, -32.09, 101711.0, 30.86, 0
354271, -32.0, 101710.0, 30.87, 0
354482, -32.17, 101712.0, 30.87, 0
354901, -31.92, 101709.0, 30.88, 0
355216, -32.17, 101712.0, 30.88, 0
355427, -32.09, 101711.0, 30.88, 0
355632, -31.92, 101709.0, 30.88, 0
355947, -32.0, 101710.0, 30.88, 0
356158, -32.09, 101711.0, 30.88, 0
356577, -32.09, 101711.0, 30.89, 0
356892, -31.84, 101708.0, 30.89, 0
357103, -32.09, 101711.0, 30.9, 0
357525, -32.09, 101711.0, 30.9, 0
357839, -31.92, 101709.0, 30.9, 0
358050, -32.0, 101710.0, 30.91, 0
358469, -31.84, 101708.0, 30.91, 0
358888, -32.17, 101712.0, 30.92, 0
359202, -31.92, 101709.0, 30.92, 0
359413, -31.92, 101709.0, 30.93, 0
359619, -32.09, 101711.0, 30.93, 0
359933, -31.92, 101709.0, 30.93, 0
360144, -32.0, 101710.0, 30.94, 0
360561, -31.92, 101709.0, 30.94, 0
360876, -31.75, 101707.0, 30.94, 0
361087, -31.92, 101709.0, 30.94, 0
361509, -32.09, 101711.0, 30.95, 0
361823, -32.09, 101711.0, 30.95, 0
362034, -31.92, 101709.0, 30.96, 0
362453, -32.0, 101710.0, 30.96, 0
362873, -32.0, 101710.0, 30.97, 0
363187, -32.09, 101711.0, 30.97, 0
363398, -31.92, 101709.0, 30.98, 0
363603, -32.0, 101710.0, 30.98, 0
363918, -32.17, 101712.0, 30.98, 0
364129, -32.09, 101711.0, 30.99, 0
364550, -31.92, 101709.0, 30.99, 0
