Time (ms), Time (us), Altitude (m), Pressure (Pa), Temperature (degC), Packet Error
6784, 6784413, -5.49, 101391.0, 29.84, 0
7788, 7788392, -5.58, 101392.0, 29.88, 0
8796, 8796410, -5.41, 101390.0, 29.91, 0
9238, 9238819, -5.58, 101392.0, 29.93, 0
9680, 9680821, -5.58, 101392.0, 29.95, 0
10121, 10121807, -5.49, 101391.0, 29.96, 0
10563, 10563822, -5.41, 101390.0, 29.98, 0
11005, 11005820, -5.58, 101392.0, 29.99, 0
11447, 11447820, -5.58, 101392.0, 30.01, 0
11890, 11890834, -5.41, 101390.0, 30.02, 0
12332, 12332806, -5.66, 101393.0, 30.04, 0
12776, 12776274, -5.41, 101390.0, 30.05, 0
13217, 13217817, -5.49, 101391.0, 30.06, 0
13659, 13659820, -5.49, 101391.0, 30.08, 0
14102, 14102819, -5.58, 101392.0, 30.09, 0
14544, 14544808, -5.58, 101392.0, 30.11, 0
14986, 14986822, -5.58, 101392.0, 30.12, 0
15428, 15428820, -5.41, 101390.0, 30.13, 0
15869, 15869840, -5.33, 101389.0, 30.15, 0
16312, 16312825, -5.58, 101392.0, 30.16, 0
16755, 16755167, -5.66, 101393.0, 30.18, 0
17196, 17196820, -5.49, 101391.0, 30.19, 0
17638, 17638808, -5.33, 101389.0, 30.2, 0
18081, 18081819, -5.66, 101393.0, 30.22, 0
18523, 18523805, -5.49, 101391.0, 30.23, 0
18965, 18965808, -5.49, 101391.0, 30.25, 0
19407, 19407805, -5.58, 101392.0, 30.26, 0
19847, 19847842, -5.41, 101390.0, 30.27, 0
20853, 20853843, -5.49, 101391.0, 30.31, 0
21295, 21295820, -5.33, 101389.0, 30.32, 0
21737, 21737820, -5.33, 101389.0, 30.33, 0
22179, 22179823, -5.58, 101392.0, 30.34, 0
22621, 22621820, -5.41, 101390.0, 30.36, 0
23063, 23063822, -5.49, 101391.0, 30.37, 0
23505, 23505820, -5.41, 101390.0, 30.38, 0
23949, 23949820, -5.49, 101391.0, 30.4, 0
24391, 24391820, -5.58, 101392.0, 30.41, 0
24834, 24834045, -5.58, 101392.0, 30.42, 0
25275, 25275825, -5.58, 101392.0, 30.44, 0
25717, 25717819, -5.41, 101390.0, 30.45, 0
26162, 26162819, -5.49, 101391.0, 30.47, 0
26604, 26604825, -5.41, 101390.0, 30.48, 0
27047, 27047819, -5.33, 101389.0, 30.49, 0
27489, 27489823, -5.41, 101390.0, 30.5, 0
27930, 27930821, -5.58, 101392.0, 30.52, 0
28373, 28373822, -5.49, 101391.0, 30.53, 0
28816, 28816271, -5.49, 101391.0, 30.54, 0
29257, 29257808, -5.58, 101392.0, 30.56, 0
29699, 29699824, -5.16, 101387.0, 30.57, 0
30142, 30142819, -5.49, 101391.0, 30.58, 0
30584, 30584824, -5.33, 101389.0, 30.6, 0
31027, 31027821, -5.33, 101389.0, 30.61, 0
31469, 31469819, -5.49, 101391.0, 30.62, 0
31910, 31910820, -5.58, 101392.0, 30.64, 0
32353, 32353820, -5.24, 101388.0, 30.65, 0
32797, 32797422, -5.58, 101392.0, 30.66, 0
33239, 33239807, -5.24, 101388.0, 30.68, 0
33681, 33681823, -5.24, 101388.0, 30.69, 0
34123, 34123807, -5.58, 101392.0, 30.7, 0
34565, 34565823, -5.41, 101390.0, 30.72, 0
35007, 35007821, -5.16, 101387.0, 30.73, 0
35449, 35449821, -5.41, 101390.0, 30.74, 0
35892, 35892823, -5.41, 101390.0, 30.75, 0
36334, 36334823, -5.49, 101391.0, 30.77, 0
36777, 36777492, -5.41, 101390.0, 30.78, 0
37219, 37219824, -5.41, 101390.0, 30.8, 0
37661, 37661826, -5.41, 101390.0, 30.81, 0
38102, 38102825, -5.49, 101391.0, 30.82, 0
38544, 38544821, -5.33, 101389.0, 30.83, 0
38986, 38986806, -5.41, 101390.0, 30.84, 0
39428, 39428824, -5.24, 101388.0, 30.86, 0
39871, 39871841, -5.16, 101387.0, 30.87, 0
40313, 40313820, -5.41, 101390.0, 30.88, 0
40756, 40756307, -5.41, 101390.0, 30.89, 0
41197, 41197825, -5.33, 101389.0, 30.91, 0
41639, 41639819, -5.41, 101390.0, 30.92, 0
42081, 42081825, -5.33, 101389.0, 30.93, 0
42523, 42523823, -5.33, 101389.0, 30.94, 0
42965, 42965819, -5.41, 101390.0, 30.96, 0
43407, 43407824, -5.24, 101388.0, 30.97, 0
43847, 43847838, -5.33, 101389.0, 30.98, 0
44853, 44853837, -5.41, 101390.0, 31.01, 0
45295, 45295819, -5.33, 101389.0, 31.02, 0
45737, 45737807, -5.33, 101389.0, 31.03, 0
46179, 46179824, -5.33, 101389.0, 31.04, 0
46621, 46621820, -5.33, 101389.0, 31.06, 0
47063, 47063806, -5.33, 101389.0, 31.07, 0
47505, 47505825, -5.41, 101390.0, 31.08, 0
47952, 47952821, -5.41, 101390.0, 31.08, 0
48394, 48394826, -5.41, 101390.0, 31.1, 0
48837, 48837837, -5.24, 101388.0, 31.11, 0
49279, 49279823, -5.33, 101389.0, 31.12, 0
49721, 49721819, -5.24, 101388.0, 31.13, 0
50164, 50164825, -5.33, 101389.0, 31.15, 0
50606, 50606820, -5.24, 101388.0, 31.16, 0
51048, 51048824, -5585742.0, 98317.0, 31.154375076293945, 1
51490, 51490820, -5.49, 101391.0, 31.18, 0
51931, 51931819, -5.41, 101390.0, 31.19, 0
52374, 52374823, -5.24, 101388.0, 31.2, 0
52817, 52817184, -5.24, 101388.0, 31.21, 0
53258, 53258821, -5.49, 101391.0, 31.23, 0
53700, 53700819, -5.16, 101387.0, 31.24, 0
54144, 54144823, -5.41, 101390.0, 31.25, 0
54586, 54586822, -5.41, 101390.0, 31.26, 0
55028, 55028821, -5.24, 101388.0, 31.27, 0
55470, 55470824, -5.33, 101389.0, 31.28, 0
55913, 55913803, -5.24, 101388.0, 31.29, 0
56355, 56355824, -5.33, 101389.0, 31.3, 0
56798, 56798420, -5.33, 101389.0, 31.31, 0
57240, 57240819, -5.16, 101387.0, 31.33, 0
57682, 57682822, -5.41, 101390.0, 31.33, 0
58124, 58124819, -5.16, 101387.0, 31.35, 0
58566, 58566818, -5.08, 101386.0, 31.36, 0
59009, 59009807, -5.24, 101388.0, 31.37, 0
59451, 59451822, -5.41, 101390.0, 31.38, 0
59895, 59895838, -5.24, 101388.0, 31.39, 0
60337, 60337822, -5.33, 101389.0, 31.4, 0
60779, 60779413, -5.24, 101388.0, 31.41, 0
61221, 61221821, -5.33, 101389.0, 31.42, 0
61663, 61663820, -5.41, 101390.0, 31.43, 0
62105, 62105822, -5.24, 101388.0, 31.44, 0
62547, 62547820, -5.33, 101389.0, 31.45, 0
63551, 63551818, -5.33, 101389.0, 31.48, 0
64556, 64556817, -5.24, 101388.0, 31.5, 0
65561, 65561818, -5.24, 101388.0, 31.52, 0
66566, 66566823, -5.16, 101387.0, 31.55, 0
67009, 67009818, -5.24, 101388.0, 31.56, 0
67451, 67451823, -5.33, 101389.0, 31.57, 0
67894, 67894835, -5.41, 101390.0, 31.57, 0
68336, 68336823, -5.16, 101387.0, 31.58, 0
68779, 68779411, -5.33, 101389.0, 31.59, 0
69221, 69221818, -5.24, 101388.0, 31.6, 0
69663, 69663823, -5.24, 101388.0, 31.61, 0
70105, 70105819, -5.16, 101387.0, 31.62, 0
70547, 70547822, -5.16, 101387.0, 31.63, 0
71552, 71552822, -5.33, 101389.0, 31.65, 0
71994, 71994823, -5.16, 101387.0, 31.66, 0
72436, 72436821, -5.33, 101389.0, 31.67, 0
72879, 72879837, -5.49, 101391.0, 31.68, 0
73321, 73321824, -5.41, 101390.0, 31.69, 0
73765, 73765294, -5.08, 101386.0, 31.7, 0
74207, 74207822, -5.24, 101388.0, 31.71, 0
74649, 74649823, -5.08, 101386.0, 31.72, 0
75090, 75090820, -5.33, 101389.0, 31.73, 0
75532, 75532805, -5.16, 101387.0, 31.74, 0
3246, 3246804, -4.83, 101383.0, 31.14, 0
3688, 3688798, -4.99, 101385.0, 31.2, 0
4131, 4131792, -5.08, 101386.0, 31.23, 0
4573, 4573793, -5.08, 101386.0, 31.25, 0
5015, 5015797, -5.24, 101388.0, 31.27, 0
5457, 5457797, -5.08, 101386.0, 31.28, 0
5899, 5899796, -5.08, 101386.0, 31.3, 0
6341, 6341796, -5.08, 101386.0, 31.31, 0
6783, 6783391, -4.99, 101385.0, 31.32, 0
7225, 7225793, -5.24, 101388.0, 31.34, 0
7667, 7667797, -5.16, 101387.0, 31.35, 0
8108, 8108795, -5.24, 101388.0, 31.36, 0
8550, 8550799, -5.16, 101387.0, 31.37, 0
9555, 9555777, -5.16, 101387.0, 31.4, 0
9998, 9998796, -5.16, 101387.0, 31.41, 0
10440, 10440798, -5.16, 101387.0, 31.42, 0
10884, 10884797, -5.16, 101387.0, 31.43, 0
11326, 11326797, -5.16, 101387.0, 31.44, 0
11768, 11768391, -5.24, 101388.0, 31.45, 0
12210, 12210799, -5.16, 101387.0, 31.46, 0
12652, 12652796, -4.99, 101385.0, 31.47, 0
13094, 13094798, -5.41, 101390.0, 31.48, 0
13536, 13536794, -5.16, 101387.0, 31.49, 0
13978, 13978798, -5.08, 101386.0, 31.5, 0
14420, 14420798, -5.16, 101387.0, 31.51, 0
14861, 14861817, -5.08, 101386.0, 31.52, 0
15304, 15304795, -5.08, 101386.0, 31.52, 0
15749, 15749667, -5.16, 101387.0, 31.53, 0
16190, 16190804, -5.24, 101388.0, 31.54, 0
16632, 16632797, -5.08, 101386.0, 31.55, 0
17516, 17516797, -5.16, 101387.0, 31.57, 0
18521, 18521781, -5.16, 101387.0, 31.59, 0
19526, 19526799, -5.24, 101388.0, 31.61, 0
19968, 19968797, -5.24, 101388.0, 31.62, 0
20410, 20410797, -5.08, 101386.0, 31.63, 0
20851, 20851820, -5.08, 101386.0, 31.64, 0
21294, 21294797, -5.33, 101389.0, 31.65, 0
21737, 21737151, -5.24, 101388.0, 31.66, 0
22178, 22178797, -5.16, 101387.0, 31.67, 0
22620, 22620805, -5.33, 101389.0, 31.67, 0
23062, 23062798, -5.16, 101387.0, 31.68, 0
23504, 23504795, -5.33, 101389.0, 31.69, 0
23948, 23948799, -4.99, 101385.0, 31.7, 0
24390, 24390797, -5.33, 101389.0, 31.71, 0
24831, 24831814, -5.33, 101389.0, 31.72, 0
25274, 25274796, -5.16, 101387.0, 31.73, 0
25716, 25716797, -5.24, 101388.0, 31.74, 0
26158, 26158803, -5.08, 101386.0, 31.74, 0
26600, 26600799, -4.99, 101385.0, 31.75, 0
27042, 27042803, -5.33, 101389.0, 31.76, 0
27484, 27484806, -4.99407958984375, 34308.5, 31.770000457763672, 1
27928, 27928804, -5.08, 101386.0, 31.78, 0
28370, 28370805, -5.24, 101388.0, 31.79, 0
28814, 28814085, -5.16, 101387.0, 31.8, 0
29255, 29255796, -5.24, 101388.0, 31.82, 0
29697, 29697778, -5.16, 101387.0, 31.82, 0
30139, 30139777, -5.41, 101390.0, 31.83, 0
30581, 30581790, -5.16, 101387.0, 31.84, 0
31023, 31023797, -5.16, 101387.0, 31.85, 0
31465, 31465796, -5.24, 101388.0, 31.86, 0
31907, 31907804, -5.24, 101388.0, 31.86, 0
32349, 32349796, -5.16, 101387.0, 31.87, 0
32792, 32792390, -5.24, 101388.0, 31.88, 0
33234, 33234803, -5.33, 101389.0, 31.89, 0
33676, 33676798, -4.99, 101385.0, 31.89, 0
34120, 34120796, -5.16, 101387.0, 31.9, 0
34562, 34562795, -5.16, 101387.0, 31.91, 0
35004, 35004796, -5.16, 101387.0, 31.91, 0
35446, 35446781, -5.24, 101388.0, 31.92, 0
35889, 35889797, -5.16, 101387.0, 31.93, 0
36331, 36331799, -5.08, 101386.0, 31.93, 0
36774, 36774391, -5.33, 101389.0, 31.94, 0
37216, 37216798, -5.16, 101387.0, 31.95, 0
37658, 37658797, -5.16, 101387.0, 31.95, 0
38101, 38101795, -5.41, 101390.0, 31.96, 0
38543, 38543796, -5.08, 101386.0, 31.97, 0
39548, 39548797, -5.08, 101386.0, 31.99, 0
39991, 39991799, -5.08, 101386.0, 32.0, 0
40433, 40433796, -5.24, 101388.0, 32.0, 0
40876, 40876794, -5.24, 101388.0, 32.01, 0
41318, 41318803, -5.41, 101390.0, 32.02, 0
41761, 41761396, -5.16, 101387.0, 32.02, 0
42203, 42203795, -4.99, 101385.0, 32.03, 0
42645, 42645784, -5.24, 101388.0, 32.04, 0
43086, 43086797, -5.24, 101388.0, 32.05, 0
43528, 43528798, -5.24, 101388.0, 32.05, 0
44533, 44533804, -5.33, 101389.0, 32.06, 0
45537, 45537800, -5.16, 101387.0, 32.08, 0
45979, 45979804, -5.16, 101387.0, 32.09, 0
46421, 46421799, -5.24, 101388.0, 32.09, 0
46865, 46865813, -5.24, 101388.0, 32.1, 0
47307, 47307797, -5.08, 101386.0, 32.11, 0
47750, 47750483, -5.16, 101387.0, 32.11, 0
48191, 48191798, -5.16, 101387.0, 32.12, 0
48633, 48633797, -5.24, 101388.0, 32.13, 0
49074, 49074796, -5.08, 101386.0, 32.13, 0
49516, 49516796, -5.24, 101388.0, 32.14, 0
50521, 50521801, -5.08, 101386.0, 32.15, 0
51526, 51526794, -5.16, 101387.0, 32.17, 0
51968, 51968793, -5.24, 101388.0, 32.18, 0
52410, 52410795, -5.24, 101388.0, 32.18, 0
52853, 52853814, -5.24, 101388.0, 32.19, 0
53295, 53295792, -5.24, 101388.0, 32.19, 0
53738, 53738284, -5.08, 101386.0, 32.2, 0
54181, 54181796, -5.24, 101388.0, 32.21, 0
54623, 54623796, -4.91, 101384.0, 32.21, 0
55064, 55064802, -5.08, 101386.0, 32.22, 0
55506, 55506796, -5.24, 101388.0, 32.23, 0
56510, 56510797, -5.16, 101387.0, 32.24, 0
56952, 56952795, -5.08, 101386.0, 32.24, 0
57394, 57394798, -5.08, 101386.0, 32.25, 0
57835, 57835814, -5.24, 101388.0, 32.25, 0
58278, 58278797, -5.08, 101386.0, 32.26, 0
58720, 58720794, -5.24, 101388.0, 32.26, 0
59161, 59161798, -4.99, 101385.0, 32.27, 0
59603, 59603803, -5.16, 101387.0, 32.27, 0
60045, 60045778, -5.33, 101389.0, 32.28, 0
60487, 60487795, -5.24, 101388.0, 32.28, 0
60933, 60933797, -5.24, 101388.0, 32.28, 0
61375, 61375796, -5.08, 101386.0, 32.29, 0
61818, 61818815, -5.16, 101387.0, 32.3, 0
62260, 62260794, -5.16, 101387.0, 32.3, 0
62702, 62702796, -5.08, 101386.0, 32.31, 0
63147, 63147795, -5.16, 101387.0, 32.31, 0
63589, 63589802, -5.24, 101388.0, 32.31, 0
64031, 64031795, -5.16, 101387.0, 32.32, 0
64473, 64473800, -5.24, 101388.0, 32.32, 0
64915, 64915796, -4.99, 101385.0, 32.33, 0
65357, 65357800, -5.16, 101387.0, 32.33, 0
65800, 65800059, -4.99, 101385.0, 32.33, 0
66241, 66241796, -5.08, 101386.0, 32.34, 0
66683, 66683796, -5.24, 101388.0, 32.35, 0
67128, 67128797, -5.08, 101386.0, 32.35, 0
67570, 67570796, -5.08, 101386.0, 32.35, 0
68455, 68455797, -5.08, 101386.0, 32.36, 0
68898, 68898798, -5.08, 101386.0, 32.37, 0
69340, 69340795, -5.16, 101387.0, 32.38, 0
69783, 69783393, -5.08, 101386.0, 32.38, 0
70225, 70225798, -4.99, 101385.0, 32.39, 0
70667, 70667796, -5.08, 101386.0, 32.39, 0
71108, 71108796, -5.24, 101388.0, 32.4, 0
71550, 71550798, -5.24, 101388.0, 32.4, 0
71992, 71992796, -4.99, 101385.0, 32.41, 0
72434, 72434798, -5.08, 101386.0, 32.41, 0
72875, 72875814, -4.99, 101385.0, 32.41, 0
73318, 73318778, -5.08, 101386.0, 32.42, 0
73760, 73760372, -4.91, 101384.0, 32.43, 0
74202, 74202778, -4.91, 101384.0, 32.43, 0
74644, 74644779, -4.99, 101385.0, 32.44, 0
75085, 75085799, -4.99, 101385.0, 32.44, 0
75527, 75527777, -4.91, 101384.0, 32.43, 0
75969, 75969779, -5.08, 101386.0, 32.43, 0
76411, 76411778, -4.83, 101383.0, 32.42, 0
76854, 76854798, -4.91, 101384.0, 32.43, 0
77296, 77296784, -4.99, 101385.0, 32.42, 0
2343, 2343900, -5.08, 101386.0, 32.17, 0
2654, 2654269, -4.91, 101384.0, 32.27, 0
3115, 3115888, -4.99, 101385.0, 32.32, 0
3581, 3581890, -4.91, 101384.0, 32.33, 0
4039, 4039883, -4.99, 101385.0, 32.35, 0
4662, 4662484, -5.08, 101386.0, 32.35, 0
4816, 4816878, -4.91, 101384.0, 32.35, 0
5286, 5286889, -4.99, 101385.0, 32.32, 0
5600, 5600886, -5.08, 101386.0, 32.34, 0
6064, 6064895, -4.83, 101383.0, 32.36, 0
6526, 6526883, -4.99, 101385.0, 32.36, 0
6987, 6987884, -4.99, 101385.0, 32.37, 0
7681, 7681484, -5.24, 101388.0, 32.38, 0
8144, 8144883, -5.24, 101388.0, 32.38, 0
8608, 8608883, -5.16, 101387.0, 32.38, 0
9225, 9225887, -4.99, 101385.0, 32.39, 0
9614, 9614884, -5.08, 101386.0, 32.39, 0
10074, 10074891, -4.99, 101385.0, 32.39, 0
10691, 10691482, -4.91, 101384.0, 32.39, 0
11152, 11152885, -5.08, 101386.0, 32.4, 0
11619, 11619890, -4.99, 101385.0, 32.39, 0
12081, 12081888, -4.83, 101383.0, 32.4, 0
12699, 12699486, -4.74, 101382.0, 32.4, 0
13160, 13160884, -5.08, 101386.0, 32.4, 0
13621, 13621888, -5.16, 101387.0, 32.4, 0
14079, 14079888, -4.91, 101384.0, 32.4, 0
14546, 14546887, -4.99, 101385.0, 32.4, 0
15003, 15003866, -4.99, 101385.0, 32.41, 0
15622, 15622865, -5.16, 101387.0, 32.41, 0
16081, 16081883, -4.83, 101383.0, 32.41, 0
16549, 16549866, -5.08, 101386.0, 32.41, 0
19218, 19218604, -4.83, 101383.0, 32.17, 0
24285, 24285616, -4.58, 101380.0, 32.14, 0
29350, 29350382, -4.83, 101383.0, 32.13, 0
34415, 34415362, -5.08, 101386.0, 32.14, 0
39482, 39482612, -4.91, 101384.0, 32.15, 0
44550, 44550622, -4.99, 101385.0, 32.16, 0
49615, 49615381, -5.08, 101386.0, 32.17, 0
56877, 56877617, -4.83, 101383.0, 32.18, 0
61945, 61945611, -4.91, 101384.0, 32.19, 0
67010, 67010473, -4.91, 101384.0, 32.19, 0
72074, 72074380, -4.91, 101384.0, 32.21, 0
77140, 77140612, -4.99, 101385.0, 32.23, 0
82208, 82208612, -5.16, 101387.0, 32.25, 0
87275, 87275613, -4.99, 101385.0, 32.26, 0
92340, 92340380, -4.99, 101385.0, 32.28, 0
97405, 97405381, -5.08, 101386.0, 32.28, 0
103572, 103572622, -4.99, 101385.0, 32.31, 0
108640, 108640940, -5.33, 101389.0, 32.32, 0
113701, 113701383, -5.24, 101388.0, 32.34, 0
118766, 118766379, -5.16, 101387.0, 32.36, 0
124933, 124933616, -5.16, 101387.0, 32.39, 0
130001, 130001613, -5.16, 101387.0, 32.4, 0
135066, 135066380, -5.24, 101388.0, 32.42, 0
140131, 140131380, -5.24, 101388.0, 32.42, 0
146298, 146298612, -5.24, 101388.0, 32.43, 0
151365, 151365615, -5.16, 101387.0, 32.44, 0
156429, 156429380, -5.24, 101388.0, 32.45, 0
161494, 161494379, -5.24, 101388.0, 32.46, 0
166561, 166561617, -5.33, 101389.0, 32.49, 0
171629, 171629618, -5.16, 101387.0, 32.5, 0
176691, 176691442, -5.16, 101387.0, 32.52, 0
181756, 181756379, -5.33, 101389.0, 32.53, 0
186822, 186822616, -5.16, 101387.0, 32.53, 0
194090, 194090609, -5.24, 101388.0, 32.53, 0
199158, 199158615, -5.33, 101389.0, 32.54, 0
204225, 204225613, -5.24, 101388.0, 32.57, 0
209289, 209289377, -5.41, 101390.0, 32.57, 0
214356, 214356611, -5.33, 101389.0, 32.57, 0
219424, 219424609, -5.41, 101390.0, 32.59, 0
224491, 224491610, -5.49, 101391.0, 32.6, 0
229556, 229556379, -5.41, 101390.0, 32.62, 0
234621, 234621378, -5.41, 101390.0, 32.65, 0
2337, 2337891, -5.24, 101388.0, 31.41, 0
2652, 2652877, -5.41, 101390.0, 31.5, 0
3116, 3116876, -5.33, 101389.0, 31.54, 0
3816, 3816877, -5.41, 101390.0, 31.55, 0
4278, 4278883, -5.41, 101390.0, 31.56, 0
4738, 4738881, -5.33, 101389.0, 31.56, 0
5200, 5200878, -5.49, 101391.0, 31.57, 0
5659, 5659857, -5.66, 101393.0, 31.57, 0
6126, 6126872, -5.49, 101391.0, 31.57, 0
6817, 6817876, -5.33, 101389.0, 31.57, 0
7280, 7280853, -5.41, 101390.0, 31.57, 0
7734, 7734877, -5.49, 101391.0, 31.5, 0
8197, 8197870, -5.41, 101390.0, 31.56, 0
8658, 8658873, -5.58, 101392.0, 31.57, 0
9279, 9279876, -5.66, 101393.0, 31.58, 0
9741, 9741876, -5.49, 101391.0, 31.58, 0
10203, 10203884, -5.41, 101390.0, 31.59, 0
10658, 10658873, -5.41, 101390.0, 31.59, 0
11121, 11121852, -5.41, 101390.0, 31.59, 0
11817, 11817879, -5.58, 101392.0, 31.6, 0
12196, 12196838, -5.49, 101391.0, 31.6, 0
18361, 18361603, -5.49, 101391.0, 31.35, 0
23427, 23427602, -5.33, 101389.0, 31.36, 0
28494, 28494608, -5.58, 101392.0, 31.37, 0
33559, 33559372, -5.33, 101389.0, 31.4, 0
38624, 38624372, -5.49, 101391.0, 31.45, 0
43691, 43691608, -5.41, 101390.0, 31.51, 0
49859, 49859589, -5.33, 101389.0, 31.57, 0
54924, 54924367, -5.16, 101387.0, 31.63, 0
59989, 59989367, -5.41, 101390.0, 31.68, 0
66156, 66156608, -5.24, 101388.0, 31.74, 0
71223, 71223614, -5.49, 101391.0, 31.78, 0
76286, 76286371, -5.58, 101392.0, 31.79, 0
81352, 81352371, -5.58, 101392.0, 31.83, 0
86417, 86417600, -5.41, 101390.0, 31.85, 0
91485, 91485608, -5.49, 101391.0, 31.9, 0
2343, 2343927, -5.16, 101387.0, 30.36, 0
2654, 2654886, -5.33, 101389.0, 30.45, 0
3119, 3119872, -5.41, 101390.0, 30.5, 0
3816, 3816877, -5.49, 101391.0, 30.53, 0
4279, 4279876, -5.58, 101392.0, 30.54, 0
4739, 4739876, -5.41, 101390.0, 30.55, 0
5358, 5358875, -5.41, 101390.0, 30.57, 0
5822, 5822855, -5.49, 101391.0, 30.58, 0
6281, 6281872, -5.33, 101389.0, 30.59, 0
6901, 6901872, -5.49, 101391.0, 30.61, 0
7363, 7363872, -5.49, 101391.0, 30.62, 0
7827, 7827872, -5.49, 101391.0, 30.63, 0
8288, 8288858, -5.66, 101393.0, 30.65, 0
8753, 8753852, -5.66, 101393.0, 30.66, 0
9216, 9216853, -5.58, 101392.0, 30.67, 0
9682, 9682856, -5.33, 101389.0, 30.68, 0
10144, 10144855, -5.49, 101391.0, 30.7, 0
10373, 10373852, -5.41, 101390.0, 30.71, 0
15540, 15540582, -5.41, 101390.0, 30.56, 0
21704, 21704386, -5.49, 101391.0, 30.65, 0
26772, 26772586, -5.41, 101390.0, 30.75, 0
31839, 31839603, -5.41, 101390.0, 30.85, 0
38004, 38004372, -5.58, 101392.0, 30.96, 0
43071, 43071583, -5.49, 101391.0, 31.06, 0
48139, 48139608, -5.49, 101391.0, 31.16, 0
53206, 53206581, -5.49, 101391.0, 31.24, 0
58270, 58270347, -5.49, 101391.0, 31.32, 0
63336, 63336602, -5.66, 101393.0, 31.4, 0
68404, 68404602, -5.58, 101392.0, 31.48, 0
73471, 73471588, -5.49, 101391.0, 31.55, 0
78533, 78533347, -5.58, 101392.0, 31.62, 0
84700, 84700583, -5.99, 101397.0, 31.7, 0
89768, 89768600, -5.83, 101395.0, 31.76, 0
94834, 94834582, -5.58, 101392.0, 31.82, 0
99898, 99898371, -5.83, 101395.0, 31.88, 0
104964, 104964600, -5.58, 101392.0, 31.94, 0
111132, 111132580, -5.66, 101393.0, 32.0, 0
116197, 116197368, -5.83, 101395.0, 32.04, 0
121261, 121261366, -5.83, 101395.0, 32.09, 0
126327, 126327609, -5.74, 101394.0, 32.13, 0
132495, 132495835, -5.83, 101395.0, 32.18, 0
137559, 137559366, -5.83, 101395.0, 32.22, 0
142624, 142624362, -5.91, 101396.0, 32.25, 0
147691, 147691576, -5.66, 101393.0, 32.29, 0
2346, 2346887, -5.49, 101391.0, 31.44, 0
2657, 2657880, -5.58, 101392.0, 31.53, 0
3121, 3121892, -5.74, 101394.0, 31.57, 0
3816, 3816878, -5.83, 101395.0, 31.58, 0
4279, 4279902, -5.91, 101396.0, 31.58, 0
4433, 4433884, -5.83, 101395.0, 31.59, 0
4787, 4787879, -5.83, 101395.0, 31.55, 0
5489, 5489472, -5.99, 101397.0, 31.59, 0
6184, 6184879, -5.83, 101395.0, 31.6, 0
6882, 6882900, -6.08, 101398.0, 31.61, 0
7347, 7347897, -5.83, 101395.0, 31.61, 0
7806, 7806879, -5.74, 101394.0, 31.62, 0
8424, 8424876, -5.83, 101395.0, 31.63, 0
8889, 8889896, -5.91, 101396.0, 31.64, 0
9351, 9351895, -5.74, 101394.0, 31.64, 0
9811, 9811897, -5.99, 101397.0, 31.65, 0
10274, 10274879, -5.83, 101395.0, 31.66, 0
10741, 10741880, -5.83, 101395.0, 31.66, 0
11202, 11202880, -5.83, 101395.0, 31.67, 0
11898, 11898896, -5.74, 101394.0, 31.68, 0
12364, 12364879, -5.91, 101396.0, 31.69, 0
12822, 12822900, -5.99, 101397.0, 31.69, 0
13286, 13286881, -5.91, 101396.0, 31.7, 0
13749, 13749870, -5.99, 101397.0, 31.71, 0
0, 0, 0.0, 0.0, 0.0, 1
0, 589824, -9.860761315262648e-32, 0.0, 0.0, 1
2728, 2728123, -5.58, 101392.0, 29.72, 0
3320, 3320896, -5.74, 101394.0, 29.87, 0
3939, 3939873, -5.74, 101394.0, 29.94, 0
4563, 4563448, -5.58, 101392.0, 29.96, 0
5026, 5026879, -5.83, 101395.0, 29.99, 0
5487, 5487072, -5.83, 101395.0, 30.0, 0
6107, 6107876, -5.74, 101394.0, 30.03, 0
6575, 6575643, -5.74, 101394.0, 30.04, 0
7271, 7271897, -5.74, 101394.0, 30.07, 0
7738, 7738903, -5.74, 101394.0, 30.08, 0
8197, 8197899, -5.66, 101393.0, 30.1, 0
8820, 8820901, -5.74, 101394.0, 30.12, 0
9284, 9284897, -5.83, 101395.0, 30.13, 0
9749, 9749905, -5.58, 101392.0, 30.14, 0
10211, 10211902, -5.66, 101393.0, 30.16, 0
10908, 10908896, -5.66, 101393.0, 30.18, 0
11377, 11377900, -5.74, 101394.0, 30.19, 0
11836, 11836899, -5.74, 101394.0, 30.21, 0
12301, 12301899, -5.66, 101393.0, 30.22, 0
12768, 12768898, -5.74, 101394.0, 30.23, 0
13226, 13226900, -5.74, 101394.0, 30.24, 0
13687, 13687868, -5.91, 101396.0, 30.25, 0
14152, 14152901, -5.83, 101395.0, 30.27, 0
14613, 14613913, -5.74, 101394.0, 30.28, 0
15080, 15080907, -5.66, 101393.0, 30.29, 0
15543, 15543495, -5.83, 101395.0, 30.3, 0
16003, 16003897, -6.08, 101398.0, 30.32, 0
16469, 16469903, -5.91, 101396.0, 30.33, 0
17165, 17165895, -5.83, 101395.0, 30.34, 0
17628, 17628916, -5.66, 101393.0, 30.35, 0
18090, 18090900, -5.99, 101397.0, 30.37, 0
18557, 18557496, -5.74, 101394.0, 30.38, 0
19255, 19255901, -5.83, 101395.0, 30.4, 0
19950, 19950879, -5.74, 101394.0, 30.41, 0
20649, 20649904, -5.99, 101397.0, 30.43, 0
21113, 21113878, -5.74, 101394.0, 30.45, 0
21574, 21574562, -5.66, 101393.0, 30.46, 0
