Time (ms), accX, accY, accZ, gyroX, gyroY, gyroZ, tempC
11218, 0.02, 0.0, 0.0, 0.0, 0.0, 0.030.45
11508, -0.01, -0.0, -0.0, 0.0, 0.0, 0.030.55
11645, 0.01, 0.0, 0.0, 0.0, 0.0, 0.030.5
11843, 0.01, 0.0, 0.0, 0.0, 0.0, 0.030.6
12040, 0.02, 0.0, 0.0, 0.0, 0.0, 0.030.55
12178, 0.05, 0.0, 0.0, 0.0, 0.0, 0.030.6
12372, 0.03, 0.0, 0.0, 0.0, 0.0, 0.030.6
12497, 0.52, 0.01, 0.01, -0.54, -0.54, -0.5430.55
12714, 0.0, 0.0, 0.0, 0.0, 0.0, 0.030.64
12915, 0.17, 0.0, 0.0, 0.23, 0.23, 0.2330.6
13038, 0.53, 0.01, 0.01, -0.23, -0.23, -0.2330.6
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00.0
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00.0
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00.0
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00.0
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00.0
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00.0
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00.0
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00.0
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00.0
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00.0
2212, 0.05, 0.0, 0.0, 0.0, 0.0, 0.030.64
2509, 0.05, 0.0, 0.0, 0.0, 0.0, 0.030.83
2647, 0.01, 0.0, 0.0, 0.0, 0.0, 0.030.78
2842, 0.02, 0.0, 0.0, 0.0, 0.0, 0.030.74
3043, -0.05, -0.0, -0.0, 0.0, 0.0, 0.030.74
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00.0
3580, 0.01, 0.0, 0.0, 0.0, 0.0, 0.030.78
3721, 0.03, 0.0, 0.0, 0.0, 0.0, 0.030.74
3939, -0.01, -0.0, -0.0, 0.0, 0.0, 0.030.83
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00.0
4553, -0.02, -0.0, -0.0, 0.0, 0.0, 0.030.93
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00.0
5009, 0.01, 0.0, 0.0, 0.0, 0.0, 0.030.83
5133, -0.09, -0.0, -0.0, 0.0, 0.0, 0.030.93
5424, 0.06, 0.0, 0.0, 0.0, 0.0, 0.030.93
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00.0
5892, 0.0, 0.0, 0.0, 0.0, 0.0, 0.030.78
6101, -0.01, -0.0, -0.0, 0.0, 0.0, 0.030.97
6300, 0.0, 0.0, 0.0, -0.01, -0.01, -0.0130.97
6497, 0.0, 0.0, 0.0, 0.0, 0.0, 0.030.97
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00.0
6849, 0.08, 0.0, 0.0, 0.0, 0.0, 0.030.97
7136, 0.03, 0.0, 0.0, 0.0, 0.0, 0.030.97
7277, 0.0, 0.0, 0.0, 0.0, 0.0, 0.031.02
7479, 0.0, 0.0, 0.0, 0.0, 0.0, 0.031.02
7602, -0.06, -0.0, -0.0, -0.01, -0.01, -0.0130.93
7891, -0.04, -0.0, -0.0, 0.0, 0.0, 0.031.02
8028, 0.01, 0.0, 0.0, 0.0, 0.0, 0.031.11
8225, 0.03, 0.0, 0.0, 0.0, 0.0, 0.031.02
8422, 0.02, 0.0, 0.0, 0.0, 0.0, 0.031.11
8560, 0.04, 0.0, 0.0, 0.0, 0.0, 0.030.97
8758, 0.0, 0.0, 0.0, 0.0, 0.0, 0.030.93
8956, 0.06, 0.0, 0.0, 0.0, 0.0, 0.031.07
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00.0
9420, 0.03, 0.0, 0.0, 0.0, 0.0, 0.031.11
9631, 0.0, 0.0, 0.0, 0.0, 0.0, 0.031.11
9829, 0.01, 0.0, 0.0, 0.0, 0.0, 0.031.11
10025, 0.0, 0.0, 0.0, 0.0, 0.0, 0.031.21
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00.0
10493, 0.0, 0.0, 0.0, 0.0, 0.0, 0.031.02
10780, -0.02, -0.0, -0.0, 0.0, 0.0, 0.031.11
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00.0
11248, -0.22, -0.0, -0.0, -0.46, -0.46, -0.4631.11
11535, 0.86, 0.01, 0.01, 1.0, 1.0, 1.031.11
11751, 1.16, 0.01, 0.01, -0.25, -0.25, -0.2531.16
11888, 1.78, 0.02, 0.02, -0.1, -0.1, -0.131.11
12087, 1.77, 0.02, 0.02, 0.07, 0.07, 0.0731.11
12284, 1.63, 0.02, 0.02, 0.11, 0.11, 0.1131.11
12498, 0.04, 0.0, 0.0, -0.01, -0.01, -0.0131.07
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00.0
12962, 0.08, 0.0, 0.0, 0.0, 0.0, 0.031.25
13253, 0.14, 0.0, 0.0, 0.0, 0.0, 0.031.21
13391, 0.03, 0.0, 0.0, 0.0, 0.0, 0.031.21
13586, 0.04, 0.0, 0.0, -0.01, -0.01, -0.0131.21
13786, 0.05, 0.0, 0.0, 0.0, 0.0, 0.031.21
13923, 0.08, 0.0, 0.0, 0.0, 0.0, 0.031.16
14119, 0.13, 0.0, 0.0, 0.0, 0.0, 0.031.25
14316, 0.07, 0.0, 0.0, 0.0, 0.0, 0.031.25
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00.0
14784, 0.12, 0.0, 0.0, -0.01, -0.01, -0.0131.25
14995, 0.08, 0.0, 0.0, 0.0, 0.0, 0.031.3
15195, 0.04, 0.0, 0.0, -0.01, -0.01, -0.0131.3
15318, 0.11, 0.0, 0.0, 0.0, 0.0, 0.031.25
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00.0
15745, 0.11, 0.0, 0.0, 0.0, 0.0, 0.031.3
16035, 0.09, 0.0, 0.0, 0.0, 0.0, 0.031.44
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00.0
16570, 0.07, 0.0, 0.0, 0.0, 0.0, 0.031.44
16706, 0.04, 0.0, 0.0, 0.0, 0.0, 0.031.4
16904, 0.05, 0.0, 0.0, 0.0, 0.0, 0.031.4
17100, 0.09, 0.0, 0.0, 0.0, 0.0, 0.031.4
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00.0
17453, 0.09, 0.0, 0.0, 0.0, 0.0, 0.031.4
17742, 0.08, 0.0, 0.0, 0.0, 0.0, 0.031.4
17879, 0.05, 0.0, 0.0, 0.0, 0.0, 0.031.4
18190, 0.02, 0.0, 0.0, 0.0, 0.0, 0.031.54
18312, 0.03, 0.0, 0.0, 0.0, 0.0, 0.031.54
18604, 0.1, 0.0, 0.0, 0.0, 0.0, 0.031.49
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00.0
18957, 0.03, 0.0, 0.0, 0.0, 0.0, 0.031.49
19171, 0.07, 0.0, 0.0, -0.01, -0.01, -0.0131.49
19457, 0.06, 0.0, 0.0, 0.0, 0.0, 0.031.49
19596, 0.06, 0.0, 0.0, 0.0, 0.0, 0.031.63
19790, 0.05, 0.0, 0.0, 0.0, 0.0, 0.031.49
19915, 0.04, 0.0, 0.0, 0.0, 0.0, 0.031.58
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00.0
20458, 0.0, 0.0, 0.0, 0.0, 0.0, 0.031.49
20750, 0.09, 0.0, 0.0, 0.0, 0.0, 0.031.58
